2.17E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.25E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.33E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.41E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.59E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.69E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.79E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.89E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.11E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.22E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.34E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.46E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.59E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04E+06	0
3.72E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16E+06	0
3.85E-08	9.43E+06	4.79E+06	5.59E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00000004	0	0	5.77E+06	0	0	3.50E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.14E-08	0	7.42E+06	0	1.00E+07	2.84E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.29E-08	1.48E+06	4.87E+06	2.28E+06	8.12E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.45E-08	1.44E+07	2.00E+07	6.93E+06	4.76E+06	4.77E+06	1.11E+07	0	0	0	0	0	0	1.14E+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.61E-08	867954	2.10E+06	3.96E+06	3.41E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.78E-08	2.24E+07	1.73E+07	7.70E+06	1.35E+07	0	3.00E+06	1.68E+06	0	0	5.45E+06	0	0	0	0	0	0	1.93E+06	0	0	2.62E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31E+06	0	0	0	4.37E+06	0	0	0	0	0	4.49E+06	0	0	0	0	0	0	0	0	0	0	0
4.96E-08	1.09E+07	8.57E+06	1.21E+07	4.11E+06	2.93E+06	5.70E+06	3.39E+07	0	0	0	0	0	0	0	0	9.21E+06	0	1.05E+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.14E-08	1.23E+07	5.45E+07	5.07E+06	3.29E+07	1.02E+07	0	0	0	0	0	0	0	0	0	0	0	0	5.10E+06	6.11E+06	1.93E+07	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95E+06	0	0	5.05E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.33E-08	0	2.04E+07	1.20E+07	2.19E+07	2.24E+07	5.37E+06	1.38E+07	0	0	0	0	0	0	0	0	5.32E+06	3.18E+07	1.54E+07	0	1.21E+07	0	0	0	0	0	0	0	0	0	0	4.60E+06	1.65E+06	0	9.20E+06	0	3.52E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49E+06	0	0	0	0	0	4.84E+06	0	0	0	5.12E+06	0	0	4.40E+06	0	4.60E+06	0
5.52E-08	5.32E+07	1.79E+07	1.20E+07	3.78E+07	5.29E+07	7.51E+06	2.18E+07	0	0	0	0	0	0	0	0	0	8.01E+06	5.05E+06	1.02E+07	1.15E+07	3.29E+06	0	0	0	0	0	0	0	0	0	1.34E+07	0	0	1.02E+06	0	5.08E+06	0	0	0	0	0	0	0	0	0	0	0	0	4.16E+06	5.24E+06	3.18E+06	0	0	9.28E+06	0	0	4.75E+06	0	0	0	0	0	0	0	0	0
5.73E-08	3.60E+07	3.45E+07	6.17E+06	4.38E+07	6.46E+07	4.35E+07	7.00E+06	0	0	0	0	0	0	0	0	4.88E+06	0	2.40E+07	8738.2	0	0	0	0	0	7.48E+06	0	0	0	0	0	0	1.21E+07	3.98E+06	0	2.85E+06	4.28E+06	0	0	0	0	0	0	0	0	0	0	5.64E+06	0	5.00E+06	4.95E+06	0	0	1.47E+07	2.39E+06	0	0	0	3.65E+06	0	0	0	0	5.35E+06	0	0	0
5.94E-08	9.63E+07	4.69E+07	2.42E+06	2.49E+07	4.63E+07	2.67E+07	8.93E+06	0	0	0	0	4.91E+06	0	0	0	8.24E+06	5.57E+06	4.18E+06	4.55E+06	1.53E+07	1.43E+07	4.89E+06	0	0	1.12E+06	0	0	4.91E+06	0	0	0	0	1.44E+07	1.17E+06	5.01E+06	0	0	0	0	4.91E+06	0	0	4.51E+06	0	0	0	0	0	2.68E+06	1.17E+07	3.59E+06	0	0	0	0	3.95E+06	0	635184	0	0	0	6.63E+06	2.36E+06	1.17E+06	0	5.42E+06
6.15E-08	1.07E+08	8.58E+07	5.32E+07	2.77E+07	3.44E+07	5.03E+07	0	0	0	0	0	0	0	0	0	1.50E+07	3.00E+07	619602	1.75E+07	1.91E+07	3.58E+07	0	0	0	0	0	0	0	0	0	8.08E+06	0	1.28E+07	0	1.12E+07	8.33E+06	0	0	0	0	0	0	0	0	0	1.08E+06	1.30E+06	0	0	3.49E+06	0	0	7.44E+06	4.62E+06	5.11E+06	9.54E+06	0	975717	0	0	0	0	0	0	3.29E+06	7.19E+06
6.38E-08	5.72E+07	8.46E+07	3.06E+07	7.17E+07	6.57E+07	4.94E+07	1.56E+07	0	0	0	0	0	0	0	0	1.47E+07	6.10E+06	2.81E+07	1.03E+07	2.70E+07	4.18E+06	0	0	0	0	0	0	0	0	0	0	2.75E+07	1.78E+07	0	7.90E+06	2.40E+06	0	0	0	0	0	0	0	0	0	0	84897.1	0	0	1.21E+07	0	2.80E+06	0	6.54E+06	0	4.56E+06	1.61E+06	1.20E+07	0	0	0	6.61E+06	0	2.45E+06	4.48E+06	0
6.61E-08	8.35E+07	9.52E+07	8.29E+07	8.63E+07	9.43E+07	5.40E+06	3.81E+06	3.82E+06	4.23E+06	0	0	0	0	0	0	1.60E+07	3.01E+07	5.08E+07	0	5.81E+06	1.88E+07	0	0	0	4.18E+06	0	0	0	0	0	6.59E+06	1.89E+07	1.51E+07	0	3.52E+07	6.91E+06	4.11E+06	0	0	0	0	0	0	0	0	1.53E+06	0	0	3.75E+06	1.19E+07	0	1.57E+07	0	6.33E+06	1.14E+07	1.19E+06	1.85E+07	1.62E+07	7.00E+06	1.69E+06	8.63E+06	0	1.06E+07	8.70E+06	2.47E+06	0
6.85E-08	6.21E+07	1.26E+08	1.24E+08	8.30E+07	9.17E+07	7.45E+07	4.73E+07	0	0	0	0	0	0	0	770928	4.04E+07	0	3.14E+07	2.15E+07	1.54E+07	3.23E+07	0	0	0	0	0	0	0	4.54E+06	0	6.38E+06	1.88E+07	9.82E+06	0	1.82E+07	2.56E+07	0	0	4.06E+06	0	0	0	0	0	0	7.17E+06	8.90E+06	6.65E+06	1.75E+06	1.35E+07	1.83E+07	4.05E+06	1.42E+07	0	8.33E+06	3.20E+06	5.09E+06	2.58E+07	1.75E+07	1.05E+07	0	0	0	5.44E+06	4.87E+06	8.28E+06
0.000000071	1.11E+08	7.61E+07	1.24E+08	8.81E+07	2.45E+07	8.81E+07	2.91E+07	3.20E+06	0	0	0	0	0	0	3.81E+06	5.68E+07	7.60E+07	3.46E+06	5.86E+07	4.40E+07	4.93E+07	6.69E+06	3.96E+06	0	0	9.06E+06	0	0	0	3.62E+06	1.71E+07	4.91E+06	0	1.40E+07	0	1.49E+07	3.29E+06	0	4.49E+06	4.56E+06	0	0	0	0	2.95E+06	0	2.10E+07	0	2.14E+07	3.19E+06	1.41E+06	0	6.15E+06	3.41E+06	1.15E+07	0	0	0	1.21E+07	1.05E+07	0	0	0	1.02E+07	0	0
7.37E-08	9.13E+07	6.77E+07	1.57E+08	3.93E+07	1.23E+08	1.10E+08	3.88E+07	0	0	4.32E+06	0	0	0	0	4.51E+06	4.47E+07	2.44E+07	0	2.55E+07	2.22E+07	4.94E+07	0	0	0	0	0	0	3.88E+06	0	845931	1.49E+07	5.75E+06	1.65E+07	0	2.96E+06	3.40E+06	2.28E+06	0	0	0	0	4.50E+06	0	0	147808	0	1.81E+07	2.57E+07	0	7.14E+06	0	1.73E+07	2.04E+07	0	0	2.20E+06	4.82E+06	152724	1.06E+07	6.10E+06	0	0	6.19E+06	7.95E+06	0	1.61E+07
7.64E-08	2.42E+08	1.05E+08	1.32E+08	1.26E+08	7.65E+07	1.19E+08	5.77E+07	3.17E+06	8.93E+06	4.45E+06	4.42E+06	0	8.92E+06	4.33E+06	0	4.78E+07	2.50E+07	2.61E+06	5.14E+07	1.74E+07	5.75E+07	2.29E+06	0	0	3.86E+06	0	0	0	0	2.04E+06	4.63E+06	1.56E+07	3.88E+07	1.60E+07	0	3.30E+07	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12E+06	3.39E+06	0	1.69E+06	0	1.79E+07	6.51E+06	0	0	0	0	0	1.81E+07	4.07E+06	3.96E+06	0	1.95E+07
7.91E-08	1.11E+08	2.10E+08	9.59E+07	1.11E+08	1.40E+08	1.36E+08	5.29E+07	0	6.45E+06	0	3.92E+06	3.94E+06	0	0	0	3.34E+07	2.89E+07	7.56E+07	5.01E+07	3.05E+07	4.37E+07	0	273360	0	0	4.42E+06	4.40E+06	0	0	0	0	3.99E+07	8.89E+06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18E+06	0	1.90E+07	1.93E+06	1.88E+07	7.45E+06	5.94E+06	6.64E+06	0	0	6.82E+06	1.79E+06	5.15E+06	650481	1.91E+07	0	8.19E+06	2.62E+07	8.34E+06	4.01E+06
0.000000082	1.17E+08	2.14E+08	1.73E+08	1.49E+08	4.09E+07	6.52E+07	6.87E+07	1.26E+07	2.21E+06	0	0	0	0	4.34E+06	0	7.19E+07	8.00E+07	5.39E+07	3.85E+07	7.92E+07	0	2.63E+06	701712	4.23E+06	0	0	0	0	0	0	2.82E+07	1.35E+07	4.11E+07	5.69E+07	0	0	1.44E+06	0	0	0	0	3.89E+06	0	0	3.85E+06	3.75E+07	3.79E+07	0	0	962898	1.29E+07	762037	5.38E+06	7.32E+06	0	0	0	1.67E+07	2.30E+07	0	592987	6.54E+06	0	1.14E+06	1.62E+07	1.31E+07
8.51E-08	2.70E+08	2.25E+08	1.79E+08	1.77E+08	1.45E+08	1.76E+08	2.82E+08	0	4.05E+06	0	3.22E+06	0	0	0	0	5.33E+07	9.33E+07	6.65E+07	6.97E+07	1.11E+07	0	629737	3.70E+06	0	4.22E+06	0	0	0	3.50E+06	8.49E+06	0	5.92E+07	4.73E+07	2.28E+07	2.48E+07	8.23E+06	0	1.66E+06	3.21E+06	0	0	0	0	0	3.37E+06	3.43E+07	2.99E+07	1.37E+07	0	0	3.03E+07	1.03E+07	0	2.61E+07	6.10E+06	1.51E+07	1.37E+07	1.47E+07	4.70E+06	0	3.76E+06	0	4.09E+06	1.26E+06	1.75E+07	1.45E+07
8.82E-08	3.09E+08	2.84E+08	2.30E+08	2.21E+08	1.26E+08	1.12E+08	3.52E+08	3.80E+06	0	0	0	0	0	0	2.95E+06	8.21E+07	1.25E+08	1.29E+08	4.47E+07	2.45E+07	2.23E+07	0	7.13E+06	3.21E+06	8.25E+06	0	0	0	0	0	0	5.24E+07	0	2.83E+07	3.84E+07	2.88E+07	0	2.41E+06	0	0	3.84E+06	0	4.11E+06	0	3.40E+06	2.47E+07	1.02E+07	1.21E+07	2.29E+07	3.14E+07	0	2.00E+07	1.68E+07	5.33E+06	0	3.17E+06	0	3.02E+07	0	0	0	0	1.72E+07	3.79E+07	1.77E+07	5.87E+06
9.14E-08	2.92E+08	2.81E+08	2.14E+08	2.94E+08	2.03E+08	1.92E+08	3.12E+08	8.65E+06	0	0	0	0	3.98E+06	0	0	8.72E+07	1.22E+08	8.41E+07	8.88E+07	9.92E+07	5.12E+07	61373.1	7.45E+06	0	0	0	4.09E+06	0	0	0	1.45E+07	6.97E+07	0	8.37E+07	1.60E+07	4.59E+07	0	3.75E+06	0	0	0	8.27E+06	1.26E+07	0	0	2.53E+07	2.86E+07	4.29E+07	7.07E+07	5.17E+06	1.06E+07	0	1.43E+07	0	4.18E+07	0	1.49E+07	2.86E+07	0	2.62E+07	0	3.34E+07	0	393809	7.69E+06	5.15E+06
9.47E-08	3.71E+08	3.42E+08	3.64E+08	3.26E+08	2.42E+08	2.45E+08	3.63E+08	0	0	0	0	0	0	0	0	1.24E+08	1.74E+08	1.81E+08	1.24E+08	1.61E+08	1.03E+08	1.25E+07	0	0	0	0	3.95E+06	3.64E+06	0	0	3.71E+07	5.24E+07	4.22E+07	5.49E+07	4.77E+07	6.99E+07	3.64E+06	0	0	0	3.69E+06	0	0	0	0	2.88E+07	3.00E+07	0	4.65E+07	4.48E+07	0	8.97E+06	5.08E+07	1.02E+07	7.34E+07	1.67E+06	1.77E+07	6.26E+06	4.22E+07	3.51E+07	3.90E+07	1.41E+07	1.67E+07	1.88E+07	0	1.72E+07
9.82E-08	3.47E+08	3.52E+08	3.13E+08	2.48E+08	2.14E+08	3.35E+08	4.24E+08	6.39E+06	3.31E+06	0	3.35E+06	0	3.67E+06	0	0	1.31E+08	1.50E+08	5.90E+07	1.92E+08	1.41E+08	6.32E+07	1.38E+07	0	0	3.74E+06	0	4.15E+06	3.52E+06	4.10E+06	3.38E+06	5.31E+07	3.46E+07	9.38E+07	8.62E+07	9.26E+07	1.02E+08	3.45E+06	3.08E+06	0	0	3.57E+06	0	0	0	0	3.44E+07	0	3.77E+07	3.11E+07	1.24E+07	0	4.41E+07	6.52E+07	3.32E+07	3.78E+07	2.54E+07	5.03E+07	1.70E+07	4.26E+07	4.89E+07	3.13E+07	2.12E+07	2.19E+07	707396	1.64E+07	3.21E+07
1.018E-07	5.02E+08	4.96E+08	4.32E+08	3.06E+08	2.94E+08	3.13E+08	4.75E+08	0	3.07E+06	0	0	0	0	0	0	1.46E+08	1.58E+08	1.21E+08	1.55E+08	9.54E+07	7.78E+07	1.72E+07	8.24E+06	4.17E+06	0	0	3.74E+06	0	0	0	7.23E+07	5.38E+07	7.32E+07	7.67E+07	6.90E+07	1.89E+07	7.82E+06	0	3.79E+06	0	0	0	0	4.03E+06	0	5.44E+07	3.84E+07	7.81E+07	5.01E+07	3.68E+07	1.91E+06	4.28E+07	2.63E+06	6.50E+07	6.69E+07	6.71E+07	6.57E+07	1.07E+07	0	2.48E+07	4.10E+07	3.48E+07	2.17E+07	2.53E+07	2.66E+07	1.41E+06
1.055E-07	6.27E+08	5.24E+08	4.32E+08	4.16E+08	3.31E+08	4.32E+08	6.59E+08	6.57E+06	0	7.06E+06	0	0	0	0	0	1.01E+08	1.77E+08	2.42E+08	1.80E+08	1.23E+08	7.14E+07	0	2.71E+06	0	0	0	8.30E+06	0	747733	0	2.95E+07	6.33E+07	1.33E+08	9.31E+07	1.53E+08	8.88E+07	4.44E+06	8.33E+06	0	0	0	0	0	0	3.84E+06	6.97E+07	2.55E+07	1.19E+08	4.50E+07	5.82E+07	7.09E+07	1.53E+08	0	4.69E+07	8.48E+06	6.81E+07	2.89E+07	6.02E+07	1.37E+07	4.99E+06	2.71E+07	8.35E+07	3.18E+07	0	6.92E+07	2.88E+07
1.094E-07	6.46E+08	7.00E+08	4.97E+08	5.35E+08	3.91E+08	3.39E+08	6.65E+08	3.89E+06	2.08E+06	0	0	0	0	2.61E+06	0	1.98E+08	3.51E+08	2.86E+08	1.35E+08	2.45E+08	0	1.40E+07	0	0	0	0	2.45E+06	3.43E+06	0	0	8.52E+07	2.04E+08	1.10E+08	1.55E+08	1.06E+08	1.26E+08	8.24E+06	0	0	0	0	0	7.78E+06	0	4.06E+06	1.49E+08	0	8.00E+07	6.63E+07	1.05E+07	3.50E+07	6.55E+07	5.44E+07	9.07E+07	8.51E+07	5.77E+06	2.12E+07	5.12E+07	6.23E+07	2.03E+07	4.19E+07	5.57E+07	3.34E+07	3.17E+07	4.50E+07	1.09E+07
1.134E-07	6.19E+08	5.55E+08	5.60E+08	5.09E+08	4.41E+08	4.48E+08	6.35E+08	3.82E+06	0	0	0	3.94E+06	0	0	3.79E+06	2.35E+08	2.89E+08	2.70E+08	1.83E+08	2.85E+08	2.14E+07	7.67E+06	0	0	3.01E+06	0	0	0	0	1.21E+07	9.18E+07	1.13E+08	1.11E+08	1.99E+08	1.52E+08	6.00E+07	1.84E+07	1.54E+06	3.42E+06	0	0	2.91E+06	0	2.96E+06	0	1.07E+08	1.62E+08	8.11E+07	1.22E+08	1.13E+08	1.07E+08	1.06E+08	5.54E+07	9.81E+07	3.38E+07	3.04E+07	6.46E+07	9.63E+07	8.45E+07	8.35E+07	5.79E+07	5.04E+07	4.22E+07	8.70E+07	5.41E+07	2.53E+07
1.176E-07	8.53E+08	5.91E+08	7.56E+08	5.81E+08	6.22E+08	5.30E+08	7.69E+08	4.80E+06	0	0	0	2.04E+06	0	2.88E+06	0	2.83E+08	2.58E+08	3.06E+08	2.72E+08	3.63E+08	1.29E+08	1.95E+06	8.15E+06	0	0	0	0	0	0	3.00E+06	1.91E+08	1.08E+08	1.74E+08	2.27E+08	2.19E+08	1.17E+08	1.52E+07	1.82E+06	3.70E+06	0	0	0	0	3.69E+06	1.88E+06	8.76E+07	1.30E+08	1.34E+08	8.69E+07	4.62E+07	0	8.80E+07	6.29E+07	5.34E+07	1.05E+08	1.01E+08	5.35E+07	8.74E+07	5.03E+07	6.74E+07	6.35E+07	6.85E+07	1.27E+07	2.32E+07	3.84E+07	1.25E+08
1.219E-07	8.71E+08	7.62E+08	7.72E+08	5.98E+08	6.51E+08	5.72E+08	9.01E+08	1.78E+07	0	0	7.19E+06	2.81E+06	0	0	0	2.59E+08	3.38E+08	4.24E+08	3.71E+08	2.66E+08	4.14E+08	3.00E+06	8.51E+06	0	3.75E+06	0	0	0	1.24E+07	5.68E+06	1.58E+08	1.39E+08	2.15E+08	1.08E+08	2.27E+08	2.89E+08	1.29E+07	3.88E+06	9.38E+06	2.96E+06	0	2.39E+06	0	0	2.02E+06	1.20E+08	1.06E+08	1.36E+08	1.57E+08	8.61E+07	8.95E+07	1.20E+08	7.75E+07	9.49E+07	1.34E+08	1.10E+08	1.15E+08	5.51E+07	9.95E+07	1.06E+08	4.10E+07	5.88E+07	3.46E+07	4.28E+07	7.27E+07	5.22E+07
1.263E-07	8.73E+08	8.16E+08	7.98E+08	6.38E+08	7.69E+08	4.86E+08	7.33E+08	2.50E+07	0	3.26E+06	3.90E+06	1.61E+06	3.37E+06	0	0	3.48E+08	3.52E+08	3.46E+08	3.58E+08	2.84E+08	4.21E+08	1.55E+07	0	3.79E+06	0	0	3.80E+06	0	0	953397	2.24E+08	2.29E+08	2.44E+08	2.73E+08	1.79E+08	1.86E+08	0	0	2.14E+06	2.57E+06	0	0	0	2.87E+06	4.02E+06	8.90E+07	9.35E+07	1.48E+08	1.59E+08	1.92E+08	1.11E+08	8.05E+07	5.37E+07	6.01E+07	1.37E+08	6.20E+07	1.07E+08	1.14E+08	5.59E+07	1.36E+08	1.09E+08	1.58E+08	8.72E+07	1.02E+08	3.68E+07	1.16E+08
0.000000131	9.57E+08	9.95E+08	7.23E+08	7.84E+08	7.47E+08	7.24E+08	3.64E+08	1.71E+07	1.39E+06	3.17E+06	5.18E+06	0	0	0	8.06E+06	3.79E+08	3.30E+08	2.69E+08	3.27E+08	4.39E+08	3.37E+08	4.68E+06	3.52E+06	4.97E+06	0	0	2.09E+06	0	2.96E+06	0	2.00E+08	3.25E+08	3.02E+08	2.69E+08	2.51E+08	2.30E+08	4.05E+06	0	1.25E+07	3.82E+06	2.70E+06	0	0	3.36E+06	4.66E+06	1.16E+08	1.81E+08	1.50E+08	2.20E+08	1.53E+08	9.29E+07	1.71E+08	1.09E+08	9.84E+07	1.33E+08	1.05E+08	9.16E+07	1.07E+08	1.03E+08	9.45E+07	4.83E+07	1.28E+08	1.03E+08	7.15E+07	1.32E+08	2.93E+07
