         1        87     21600.0      6.0000   irun, nbin_a, t (s), t (h) in aerosol_optical
   calling aerosol_optical_properties
   doing mie calculations
   bin, num (#/cm3), dpwet, dpcore (cm), ri_tot, ri_shell, ri_core, ext_cross, scat_cross, asymmetry_particle
  14  3.90E+01    7.55E-06  7.11E-06    1.75E+00  6.17E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    2.22E-11  1.23E-12  3.56E-02
  15  3.90E+01    7.32E-06  6.61E-06    1.71E+00  5.45E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    1.80E-11  8.89E-13  3.16E-02
  16  3.90E+01    7.33E-06  6.61E-06    1.71E+00  5.44E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    1.80E-11  8.91E-13  3.16E-02
  17  3.90E+01    7.26E-06  6.61E-06    1.72E+00  5.58E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    1.79E-11  8.69E-13  3.14E-02
  18  3.90E+01    7.30E-06  6.61E-06    1.72E+00  5.51E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    1.79E-11  8.80E-13  3.15E-02
  19  3.90E+01    7.58E-06  7.11E-06    1.75E+00  6.10E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    2.23E-11  1.24E-12  3.57E-02
  20  3.90E+01    7.55E-06  7.11E-06    1.75E+00  6.17E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    2.22E-11  1.23E-12  3.56E-02
  21  3.90E+01    7.30E-06  6.61E-06    1.72E+00  5.51E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    1.79E-11  8.80E-13  3.15E-02
  22  3.90E+01    7.22E-06  6.61E-06    1.73E+00  5.68E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    1.78E-11  8.56E-13  3.13E-02
  23  3.90E+01    7.78E-06  7.11E-06    1.72E+00  5.65E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    2.28E-11  1.33E-12  3.62E-02
  24  3.90E+01    8.08E-06  7.64E-06    1.76E+00  6.27E-01    1.43E+00  0.00E+00    1.82E+00  7.40E-01    2.83E-11  1.87E-12  4.10E-02
  25  3.90E+01    7.80E-06  7.11E-06    1.72E+00  5.60E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    2.28E-11  1.34E-12  3.63E-02
  26  3.90E+01    8.16E-06  7.64E-06    1.75E+00  6.08E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    2.86E-11  1.93E-12  4.13E-02
  27  3.90E+01    7.78E-06  7.11E-06    1.72E+00  5.65E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    2.28E-11  1.33E-12  3.62E-02
  28  3.90E+01    7.80E-06  7.11E-06    1.72E+00  5.60E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    2.28E-11  1.34E-12  3.63E-02
  29  3.90E+01    8.30E-06  7.64E-06    1.73E+00  5.78E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    2.90E-11  2.02E-12  4.17E-02
  30  3.90E+01    8.40E-06  7.64E-06    1.72E+00  5.58E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    2.93E-11  2.09E-12  4.20E-02
  31  3.90E+01    8.67E-06  8.22E-06    1.76E+00  6.29E-01    1.43E+00  0.00E+00    1.82E+00  7.40E-01    3.63E-11  2.89E-12  4.74E-02
  32  3.90E+01    8.32E-06  7.64E-06    1.73E+00  5.73E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    2.91E-11  2.04E-12  4.17E-02
  33  3.90E+01    8.79E-06  8.22E-06    1.75E+00  6.04E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    3.68E-11  3.00E-12  4.78E-02
  34  3.90E+01    8.83E-06  8.22E-06    1.74E+00  5.96E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    3.70E-11  3.04E-12  4.79E-02
  35  3.90E+01    8.61E-06  8.22E-06    1.77E+00  6.44E-01    1.44E+00  0.00E+00    1.82E+00  7.40E-01    3.61E-11  2.83E-12  4.73E-02
  36  3.90E+01    8.32E-06  7.64E-06    1.73E+00  5.73E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    2.91E-11  2.04E-12  4.17E-02
  37  3.90E+01    8.30E-06  7.64E-06    1.73E+00  5.78E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    2.90E-11  2.02E-12  4.17E-02
  38  3.90E+01    9.01E-06  8.22E-06    1.72E+00  5.61E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    3.77E-11  3.21E-12  4.85E-02
  39  3.90E+01    9.45E-06  8.83E-06    1.75E+00  6.05E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    4.75E-11  4.63E-12  5.53E-02
  40  3.90E+01    9.34E-06  8.83E-06    1.76E+00  6.26E-01    1.43E+00  0.00E+00    1.82E+00  7.40E-01    4.70E-11  4.49E-12  5.49E-02
  41  3.90E+01    9.51E-06  8.83E-06    1.74E+00  5.93E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    4.79E-11  4.72E-12  5.55E-02
  42  3.90E+01    8.99E-06  8.22E-06    1.72E+00  5.65E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    3.76E-11  3.19E-12  4.84E-02
  43  3.90E+01    9.34E-06  8.83E-06    1.76E+00  6.26E-01    1.43E+00  0.00E+00    1.82E+00  7.40E-01    4.70E-11  4.49E-12  5.49E-02
  44  3.90E+01    9.00E-06  8.22E-06    1.72E+00  5.62E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    3.77E-11  3.20E-12  4.84E-02
  45  3.90E+01    9.01E-06  8.22E-06    1.72E+00  5.61E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    3.77E-11  3.21E-12  4.85E-02
  46  3.90E+01    9.00E-06  8.22E-06    1.72E+00  5.62E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    3.77E-11  3.20E-12  4.84E-02
  47  3.90E+01    8.99E-06  8.22E-06    1.72E+00  5.64E-01    1.41E+00  0.00E+00    1.82E+00  7.40E-01    3.76E-11  3.20E-12  4.84E-02
  48  3.90E+01    1.02E-05  9.50E-06    1.74E+00  5.96E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    6.19E-11  7.23E-12  6.42E-02
  49  3.90E+01    9.90E-06  9.50E-06    1.78E+00  6.54E-01    1.44E+00  0.00E+00    1.82E+00  7.40E-01    5.99E-11  6.65E-12  6.32E-02
  50  3.90E+01    1.01E-05  9.50E-06    1.75E+00  6.14E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    6.13E-11  7.03E-12  6.39E-02
  51  3.90E+01    1.01E-05  9.50E-06    1.75E+00  6.14E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    6.13E-11  7.03E-12  6.39E-02
  52  3.90E+01    1.02E-05  9.50E-06    1.74E+00  5.94E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    6.20E-11  7.25E-12  6.42E-02
  53  3.90E+01    1.02E-05  9.50E-06    1.74E+00  5.96E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    6.19E-11  7.23E-12  6.42E-02
  54  3.90E+01    1.09E-05  1.02E-05    1.75E+00  6.06E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    8.01E-11  1.09E-11  7.43E-02
  55  3.90E+01    1.09E-05  1.02E-05    1.75E+00  6.06E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    8.01E-11  1.09E-11  7.43E-02
  56  3.90E+01    1.09E-05  1.02E-05    1.75E+00  6.05E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    8.02E-11  1.10E-11  7.43E-02
  57  3.90E+01    1.03E-05  9.57E-06    1.74E+00  5.85E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    6.41E-11  7.70E-12  6.55E-02
  58  3.90E+01    1.03E-05  9.57E-06    1.74E+00  5.85E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    6.41E-11  7.70E-12  6.55E-02
  59  3.90E+01    1.03E-05  9.50E-06    1.74E+00  5.85E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    6.23E-11  7.35E-12  6.44E-02
  60  3.90E+01    1.03E-05  9.50E-06    1.74E+00  5.85E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    6.23E-11  7.35E-12  6.44E-02
  61  3.90E+01    1.13E-05  1.05E-05    1.74E+00  5.88E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    8.86E-11  1.30E-11  7.86E-02
  62  3.90E+01    1.19E-05  1.10E-05    1.74E+00  5.85E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    1.06E-10  1.72E-11  8.70E-02
  63  3.90E+01    1.19E-05  1.10E-05    1.74E+00  5.85E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    1.06E-10  1.72E-11  8.70E-02
  64  3.90E+01    1.36E-05  1.26E-05    1.74E+00  5.98E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    1.76E-10  3.74E-11  1.17E-01
  65  3.90E+01    1.36E-05  1.26E-05    1.74E+00  5.98E-01    1.42E+00  0.00E+00    1.82E+00  7.40E-01    1.76E-10  3.74E-11  1.17E-01
  66  3.90E+01    2.70E-05  7.64E-06    1.40E+00  1.68E-02    1.39E+00  0.00E+00    1.82E+00  7.40E-01    3.43E-10  2.89E-10  4.70E-01
  67  3.90E+01    2.67E-05  0.00E+00    1.39E+00  0.00E+00    1.39E+00  0.00E+00    0.00E+00  0.00E+00    2.66E-10  2.66E-10  4.81E-01
  68  3.90E+01    2.68E-05  5.72E-06    1.39E+00  7.16E-03    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.98E-10  2.76E-10  4.76E-01
  69  3.90E+01    2.70E-05  7.64E-06    1.40E+00  1.68E-02    1.39E+00  0.00E+00    1.82E+00  7.40E-01    3.43E-10  2.89E-10  4.70E-01
  70  3.90E+01    2.68E-05  5.72E-06    1.39E+00  7.16E-03    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.98E-10  2.76E-10  4.76E-01
  71  3.90E+01    3.07E-05  4.95E-06    1.39E+00  3.09E-03    1.39E+00  0.00E+00    1.82E+00  7.40E-01    5.36E-10  5.21E-10  6.05E-01
  72  3.90E+01    3.07E-05  0.00E+00    1.39E+00  0.00E+00    1.39E+00  0.00E+00    0.00E+00  0.00E+00    5.14E-10  5.14E-10  6.08E-01
  73  3.90E+01    3.08E-05  7.11E-06    1.39E+00  9.06E-03    1.39E+00  0.00E+00    1.82E+00  7.40E-01    5.78E-10  5.34E-10  6.00E-01
  74  3.90E+01    3.07E-05  4.95E-06    1.39E+00  3.09E-03    1.39E+00  0.00E+00    1.82E+00  7.40E-01    5.36E-10  5.21E-10  6.05E-01
  75  3.90E+01    3.07E-05  0.00E+00    1.39E+00  0.00E+00    1.39E+00  0.00E+00    0.00E+00  0.00E+00    5.14E-10  5.14E-10  6.08E-01
  76  3.90E+01    3.08E-05  7.11E-06    1.39E+00  9.06E-03    1.39E+00  0.00E+00    1.82E+00  7.40E-01    5.78E-10  5.34E-10  6.00E-01
  77  3.90E+01    3.52E-05  0.00E+00    1.39E+00  0.00E+00    1.39E+00  0.00E+00    0.00E+00  0.00E+00    1.03E-09  1.03E-09  6.62E-01
  78  3.90E+01    3.52E-05  0.00E+00    1.39E+00  0.00E+00    1.39E+00  0.00E+00    0.00E+00  0.00E+00    1.03E-09  1.03E-09  6.62E-01
  79  3.90E+01    3.30E-05  6.15E-06    1.39E+00  4.81E-03    1.39E+00  0.00E+00    1.82E+00  7.40E-01    7.70E-10  7.41E-10  6.43E-01
  80  3.90E+01    3.29E-05  0.00E+00    1.39E+00  0.00E+00    1.39E+00  0.00E+00    0.00E+00  0.00E+00    7.28E-10  7.28E-10  6.47E-01
  81  3.90E+01    3.29E-05  0.00E+00    1.39E+00  0.00E+00    1.39E+00  0.00E+00    0.00E+00  0.00E+00    7.28E-10  7.28E-10  6.47E-01
  82  3.90E+01    3.30E-05  6.15E-06    1.39E+00  4.81E-03    1.39E+00  0.00E+00    1.82E+00  7.40E-01    7.70E-10  7.41E-10  6.43E-01
  83  3.90E+01    3.29E-05  0.00E+00    1.39E+00  0.00E+00    1.39E+00  0.00E+00    0.00E+00  0.00E+00    7.28E-10  7.28E-10  6.47E-01
  84  3.90E+01    3.29E-05  0.00E+00    1.39E+00  0.00E+00    1.39E+00  0.00E+00    0.00E+00  0.00E+00    7.28E-10  7.28E-10  6.47E-01
  85  3.90E+01    4.33E-05  0.00E+00    1.39E+00  0.00E+00    1.39E+00  0.00E+00    0.00E+00  0.00E+00    2.37E-09  2.37E-09  6.89E-01
  86  3.90E+01    4.33E-05  0.00E+00    1.39E+00  0.00E+00    1.39E+00  0.00E+00    0.00E+00  0.00E+00    2.37E-09  2.37E-09  6.89E-01
  87  3.90E+01    4.33E-05  0.00E+00    1.39E+00  0.00E+00    1.39E+00  0.00E+00    0.00E+00  0.00E+00    2.37E-09  2.37E-09  6.89E-01
         1       102     43200.0     12.0000   irun, nbin_a, t (s), t (h) in aerosol_optical
   calling aerosol_optical_properties
   doing mie calculations
   bin, num (#/cm3), dpwet, dpcore (cm), ri_tot, ri_shell, ri_core, ext_cross, scat_cross, asymmetry_particle
   1  3.90E+01    8.09E-06  5.32E-06    1.51E+00  2.11E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    1.07E-11  7.07E-13  3.24E-02
   2  3.90E+01    8.09E-06  5.32E-06    1.51E+00  2.11E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    1.07E-11  7.07E-13  3.24E-02
   3  3.90E+01    8.82E-06  7.11E-06    1.62E+00  3.88E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    2.53E-11  1.94E-12  4.07E-02
   4  3.90E+01    8.53E-06  6.15E-06    1.55E+00  2.78E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    1.66E-11  1.19E-12  3.61E-02
   5  3.90E+01    8.79E-06  6.15E-06    1.54E+00  2.53E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    1.70E-11  1.33E-12  3.81E-02
   6  3.90E+01    8.75E-06  7.11E-06    1.62E+00  3.96E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    2.51E-11  1.90E-12  4.03E-02
   7  3.90E+01    8.35E-06  7.11E-06    1.66E+00  4.56E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    2.42E-11  1.64E-12  3.84E-02
   8  3.90E+01    8.54E-06  5.72E-06    1.52E+00  2.22E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    1.36E-11  1.02E-12  3.60E-02
   9  3.90E+01    8.56E-06  7.11E-06    1.64E+00  4.25E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    2.47E-11  1.77E-12  3.93E-02
  10  3.90E+01    8.82E-06  7.11E-06    1.62E+00  3.88E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    2.53E-11  1.94E-12  4.07E-02
  11  3.90E+01    8.54E-06  5.72E-06    1.52E+00  2.22E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    1.36E-11  1.02E-12  3.60E-02
  12  3.90E+01    9.32E-06  7.64E-06    1.63E+00  4.09E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    3.22E-11  2.85E-12  4.60E-02
  13  3.90E+01    9.44E-06  7.64E-06    1.62E+00  3.93E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    3.25E-11  2.97E-12  4.68E-02
  14  3.90E+01    8.94E-06  7.11E-06    1.61E+00  3.73E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.56E-11  2.03E-12  4.14E-02
  15  3.90E+01    9.32E-06  7.64E-06    1.63E+00  4.09E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    3.22E-11  2.85E-12  4.60E-02
  16  3.90E+01    9.44E-06  6.61E-06    1.54E+00  2.54E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.20E-11  2.05E-12  4.39E-02
  17  3.90E+01    9.44E-06  7.64E-06    1.62E+00  3.93E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    3.25E-11  2.97E-12  4.68E-02
  18  3.90E+01    9.44E-06  6.61E-06    1.54E+00  2.54E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.20E-11  2.05E-12  4.39E-02
  19  3.90E+01    9.21E-06  6.15E-06    1.52E+00  2.21E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    1.76E-11  1.59E-12  4.17E-02
  20  3.90E+01    9.21E-06  6.15E-06    1.52E+00  2.21E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    1.76E-11  1.59E-12  4.17E-02
  21  3.90E+01    8.91E-06  7.64E-06    1.66E+00  4.67E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    3.09E-11  2.48E-12  4.40E-02
  22  3.90E+01    9.69E-06  6.61E-06    1.53E+00  2.35E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.25E-11  2.28E-12  4.61E-02
  23  3.90E+01    9.84E-06  7.64E-06    1.59E+00  3.47E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    3.38E-11  3.40E-12  4.94E-02
  24  3.90E+01    9.57E-06  6.61E-06    1.53E+00  2.44E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.22E-11  2.16E-12  4.50E-02
  25  3.90E+01    9.88E-06  7.11E-06    1.55E+00  2.76E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.78E-11  2.88E-12  4.82E-02
  26  3.90E+01    1.00E-05  8.22E-06    1.63E+00  4.05E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    4.18E-11  4.44E-12  5.34E-02
  27  3.90E+01    1.02E-05  7.11E-06    1.54E+00  2.53E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.86E-11  3.21E-12  5.08E-02
  28  3.90E+01    1.01E-05  7.11E-06    1.54E+00  2.55E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.85E-11  3.17E-12  5.05E-02
  29  3.90E+01    9.73E-06  7.64E-06    1.60E+00  3.59E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    3.34E-11  3.28E-12  4.86E-02
  30  3.90E+01    9.91E-06  7.11E-06    1.55E+00  2.73E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.79E-11  2.91E-12  4.85E-02
  31  3.90E+01    9.88E-06  7.11E-06    1.55E+00  2.76E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.78E-11  2.88E-12  4.82E-02
  32  3.90E+01    9.66E-06  6.61E-06    1.53E+00  2.38E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.24E-11  2.24E-12  4.57E-02
  33  3.90E+01    9.66E-06  6.61E-06    1.53E+00  2.38E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.24E-11  2.24E-12  4.57E-02
  34  3.90E+01    9.67E-06  7.64E-06    1.60E+00  3.65E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    3.33E-11  3.21E-12  4.82E-02
  35  3.90E+01    9.64E-06  7.11E-06    1.56E+00  2.97E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.73E-11  2.63E-12  4.62E-02
  36  3.90E+01    9.65E-06  8.22E-06    1.66E+00  4.57E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    4.02E-11  3.93E-12  5.12E-02
  37  3.90E+01    9.62E-06  6.61E-06    1.53E+00  2.40E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.23E-11  2.21E-12  4.54E-02
  38  3.90E+01    9.62E-06  6.61E-06    1.53E+00  2.40E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    2.23E-11  2.21E-12  4.54E-02
  39  3.90E+01    9.65E-06  8.22E-06    1.66E+00  4.57E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    4.02E-11  3.93E-12  5.12E-02
  40  3.90E+01    1.08E-05  8.22E-06    1.58E+00  3.25E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    4.49E-11  5.65E-12  5.87E-02
  41  3.90E+01    1.06E-05  8.83E-06    1.64E+00  4.32E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    5.32E-11  6.41E-12  6.03E-02
  42  3.90E+01    1.08E-05  7.64E-06    1.54E+00  2.64E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    3.68E-11  4.70E-12  5.70E-02
  43  3.90E+01    1.09E-05  8.22E-06    1.57E+00  3.14E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    4.54E-11  5.89E-12  5.98E-02
  44  3.90E+01    1.07E-05  7.64E-06    1.55E+00  2.72E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    3.64E-11  4.52E-12  5.60E-02
  45  3.90E+01    1.07E-05  7.64E-06    1.55E+00  2.70E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    3.65E-11  4.56E-12  5.62E-02
  46  3.90E+01    1.07E-05  7.64E-06    1.55E+00  2.70E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    3.65E-11  4.56E-12  5.62E-02
  47  3.90E+01    1.03E-05  8.22E-06    1.61E+00  3.78E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    4.27E-11  4.78E-12  5.49E-02
  48  3.90E+01    1.04E-05  7.64E-06    1.56E+00  2.93E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    3.56E-11  4.13E-12  5.37E-02
  49  3.90E+01    1.05E-05  7.64E-06    1.56E+00  2.85E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    3.59E-11  4.27E-12  5.45E-02
  50  3.90E+01    1.04E-05  8.22E-06    1.60E+00  3.60E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    4.34E-11  5.04E-12  5.60E-02
  51  3.90E+01    1.14E-05  8.22E-06    1.55E+00  2.78E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    4.74E-11  6.79E-12  6.38E-02
  52  3.90E+01    1.10E-05  8.22E-06    1.57E+00  3.07E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    4.57E-11  6.03E-12  6.04E-02
  53  3.90E+01    1.16E-05  9.50E-06    1.63E+00  4.10E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    7.08E-11  1.04E-11  7.12E-02
  54  3.90E+01    1.14E-05  8.22E-06    1.55E+00  2.76E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    4.75E-11  6.84E-12  6.40E-02
  55  3.90E+01    1.14E-05  8.22E-06    1.55E+00  2.77E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    4.74E-11  6.82E-12  6.39E-02
  56  3.90E+01    1.14E-05  8.22E-06    1.55E+00  2.77E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    4.74E-11  6.82E-12  6.39E-02
  57  3.90E+01    1.14E-05  8.22E-06    1.55E+00  2.78E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    4.74E-11  6.80E-12  6.38E-02
  58  3.90E+01    1.12E-05  8.22E-06    1.56E+00  2.92E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    4.65E-11  6.40E-12  6.21E-02
  59  3.90E+01    1.12E-05  9.50E-06    1.66E+00  4.51E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    6.84E-11  9.45E-12  6.89E-02
  60  3.90E+01    1.11E-05  8.66E-06    1.59E+00  3.49E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    5.31E-11  7.13E-12  6.30E-02
  61  3.90E+01    1.26E-05  9.50E-06    1.58E+00  3.17E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    7.81E-11  1.38E-11  7.96E-02
  62  3.90E+01    1.25E-05  9.50E-06    1.58E+00  3.26E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    7.72E-11  1.33E-11  7.85E-02
  63  3.90E+01    1.22E-05  1.02E-05    1.65E+00  4.34E-01    1.40E+00  0.00E+00    1.82E+00  7.40E-01    9.09E-11  1.51E-11  8.09E-02
  64  3.90E+01    1.26E-05  9.50E-06    1.58E+00  3.16E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    7.82E-11  1.38E-11  7.97E-02
  65  3.90E+01    1.26E-05  9.50E-06    1.58E+00  3.17E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    7.81E-11  1.38E-11  7.96E-02
  66  3.90E+01    1.18E-05  8.83E-06    1.57E+00  3.09E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    5.99E-11  9.24E-12  6.96E-02
  67  3.90E+01    1.36E-05  1.05E-05    1.59E+00  3.39E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    1.10E-10  2.25E-11  9.40E-02
  68  3.90E+01    1.28E-05  9.57E-06    1.57E+00  3.13E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    8.08E-11  1.46E-11  8.14E-02
  69  3.90E+01    1.33E-05  1.02E-05    1.59E+00  3.33E-01    1.39E+00  0.00E+00    1.82E+00  7.40E-01    1.01E-10  1.99E-11  9.00E-02
