# time (s)
# q_total (kg/kg)
    time       0.0       3.0       6.0       9.0      12.0      15.0      18.0      21.0      24.0      27.0      30.0      33.0      36.0      39.0      42.0      45.0      48.0      51.0      54.0      57.0      60.0      63.0      66.0      69.0      72.0      75.0      78.0      81.0      84.0      87.0      90.0      93.0      96.0      99.0     102.0     105.0     108.0     111.0     114.0     117.0     120.0     123.0     126.0     129.0     132.0     135.0     138.0     141.0     144.0     147.0     150.0     153.0     156.0     159.0     162.0     165.0     168.0     171.0     174.0     177.0     180.0     183.0     186.0     189.0     192.0     195.0     198.0     201.0     204.0     207.0     210.0     213.0     216.0     219.0     222.0     225.0     228.0     231.0     234.0     237.0     240.0     243.0     246.0     249.0     252.0     255.0     258.0     261.0     264.0     267.0     270.0     273.0     276.0     279.0     282.0     285.0     288.0     291.0     294.0     297.0     300.0     303.0     306.0     309.0     312.0     315.0     318.0     321.0     324.0     327.0     330.0     333.0     336.0     339.0     342.0     345.0     348.0     351.0     354.0     357.0     360.0     363.0     366.0     369.0     372.0     375.0     378.0     381.0     384.0     387.0     390.0     393.0     396.0     399.0     402.0     405.0     408.0     411.0     414.0     417.0     420.0     423.0     426.0     429.0     432.0     435.0     438.0     441.0     444.0     447.0     450.0     453.0     456.0     459.0     462.0     465.0     468.0     471.0     474.0     477.0     480.0     483.0     486.0     489.0     492.0     495.0     498.0     501.0     504.0     507.0     510.0     513.0     516.0     519.0     522.0     525.0     528.0     531.0     534.0     537.0     540.0     543.0     546.0     549.0     552.0     555.0     558.0     561.0     564.0     567.0     570.0     573.0     576.0     579.0     582.0     585.0
   q_tot    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0167    0.0166    0.0164    0.0164    0.0163    0.0163    0.0163    0.0163    0.0163    0.0163    0.0162    0.0162    0.0162    0.0162    0.0161    0.0160    0.0159    0.0159    0.0159    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0158    0.0157    0.0156    0.0156    0.0156    0.0155    0.0155    0.0155    0.0155    0.0155    0.0155    0.0155    0.0155    0.0155    0.0155    0.0155    0.0155    0.0155    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0154    0.0150    0.0145    0.0143    0.0139    0.0135    0.0132    0.0126    0.0126    0.0124    0.0124    0.0121    0.0119    0.0117    0.0117    0.0117    0.0117    0.0117    0.0117    0.0117    0.0117    0.0117    0.0117    0.0117
