# time (s)
# temp (K)
time       0.0       3.0       6.0       9.0      12.0      15.0      18.0      21.0      24.0      27.0      30.0      33.0      36.0      39.0      42.0      45.0      48.0      51.0      54.0      57.0      60.0      63.0      66.0      69.0      72.0      75.0      78.0      81.0      84.0      87.0      90.0      93.0      96.0      99.0     102.0     105.0     108.0     111.0     114.0     117.0     120.0     123.0     126.0     129.0     132.0     135.0     138.0     141.0     144.0     147.0     150.0     153.0     156.0     159.0     162.0     165.0     168.0     171.0     174.0     177.0     180.0     183.0     186.0     189.0     192.0     195.0     198.0     201.0     204.0     207.0     210.0     213.0     216.0     219.0     222.0     225.0     228.0     231.0     234.0     237.0     240.0     243.0     246.0     249.0     252.0     255.0     258.0     261.0     264.0     267.0     270.0     273.0     276.0     279.0     282.0     285.0     288.0     291.0     294.0     297.0     300.0     303.0     306.0     309.0     312.0     315.0     318.0     321.0     324.0     327.0     330.0     333.0     336.0     339.0     342.0     345.0     348.0     351.0     354.0     357.0     360.0     363.0     366.0     369.0     372.0     375.0     378.0     381.0     384.0     387.0     390.0     393.0     396.0     399.0     402.0     405.0     408.0     411.0     414.0     417.0     420.0     423.0     426.0     429.0     432.0     435.0     438.0     441.0     444.0     447.0     450.0     453.0     456.0     459.0     462.0     465.0     468.0     471.0     474.0     477.0     480.0     483.0     486.0     489.0     492.0     495.0     498.0     501.0     504.0     507.0     510.0     513.0     516.0     519.0     522.0     525.0     528.0     531.0     534.0     537.0     540.0     543.0     546.0     549.0     552.0     555.0     558.0     561.0     564.0     567.0     570.0     573.0     576.0     579.0     582.0     585.0
temp   295.900   295.800   295.700   295.600   295.500   295.400   295.300   295.200   295.100   295.000   294.900   294.700   294.600   294.500   294.400   294.400   294.300   294.300   294.200   294.200   294.100   294.100   294.000   294.000   293.900   293.800   293.800   293.700   293.700   293.600   293.500   293.500   293.400   293.300   293.300   293.200   293.200   293.100   293.000   293.000   292.900   292.900   292.800   292.700   292.700   292.600   292.600   292.500   292.500   292.400   292.400   292.300   292.300   292.200   292.200   292.100   292.100   292.000   292.000   291.900   291.800   291.700   291.600   291.500   291.400   291.300   291.200   291.100   291.000   290.900   290.800   290.800   290.700   290.700   290.600   290.500   290.400   290.400   290.300   290.200   290.200   290.100   290.000   289.900   289.900   289.800   289.800   289.700   289.700   289.700   289.600   289.600   289.500   289.500   289.500   289.500   289.400   289.300   289.300   289.200   289.100   289.100   289.000   288.900   288.900   288.800   288.700   288.700   288.600   288.500   288.500   288.500   288.400   288.400   288.400   288.400   288.300   288.300   288.300   288.300   288.300   288.200   288.200   288.200   288.200   288.100   288.100   288.100   288.000   287.900   287.900   287.800   287.700   287.600   287.600   287.500   287.500   287.400   287.300   287.200   287.200   287.000   286.900   286.800   286.700   286.700   286.600   286.500   286.400   286.300   286.200   286.200   286.100   286.000   285.900   285.700   285.500   285.400   285.200   285.200   285.100   285.000   284.900   284.800   284.600   284.500   284.600   284.500   284.500   284.300   284.200   284.200   283.900   283.700   283.500   283.400   283.200   283.000   282.700   282.100   282.600   282.600   282.600   282.300   282.100   282.100   281.900   282.500   282.500   282.500   282.600   282.700   282.800   282.700   282.800   282.700
