# time (s)
# pressure (Pa)
    time   43200.0   43203.0   43206.0   43209.0   43212.0   43215.0   43218.0   43221.0   43224.0   43227.0   43230.0   43233.0   43236.0   43239.0   43242.0   43245.0   43248.0   43251.0   43254.0   43257.0   43260.0   43263.0   43266.0   43269.0   43272.0   43275.0   43278.0   43281.0   43284.0   43287.0   43290.0   43293.0   43296.0   43299.0   43302.0   43305.0   43308.0   43311.0   43314.0   43317.0   43320.0   43323.0   43326.0   43329.0   43332.0   43335.0   43338.0   43341.0   43344.0   43347.0   43350.0   43353.0   43356.0   43359.0   43362.0   43365.0   43368.0   43371.0   43374.0   43377.0   43380.0   43383.0   43386.0   43389.0   43392.0   43395.0   43398.0   43401.0   43404.0   43407.0   43410.0   43413.0   43416.0   43419.0   43422.0   43425.0   43428.0   43431.0   43434.0   43437.0   43440.0   43443.0   43446.0   43449.0   43452.0   43455.0   43458.0   43461.0   43464.0   43467.0   43470.0   43473.0   43476.0   43479.0   43482.0   43485.0   43488.0   43491.0   43494.0   43497.0   43500.0   43503.0   43506.0   43509.0   43512.0   43515.0   43518.0   43521.0   43524.0   43527.0   43530.0   43533.0   43536.0   43539.0   43542.0   43545.0   43548.0   43551.0   43554.0   43557.0   43560.0   43563.0   43566.0   43569.0   43572.0   43575.0   43578.0   43581.0   43584.0   43587.0   43590.0   43593.0   43596.0   43599.0   43602.0   43605.0   43608.0   43611.0   43614.0   43617.0   43620.0   43623.0   43626.0   43629.0   43632.0   43635.0   43638.0   43641.0   43644.0   43647.0   43650.0   43653.0   43656.0   43659.0   43662.0   43665.0   43668.0   43671.0   43674.0   43677.0   43680.0   43683.0   43686.0   43689.0   43692.0   43695.0   43698.0   43701.0   43704.0   43707.0   43710.0   43713.0   43716.0   43719.0   43722.0   43725.0   43728.0   43731.0   43734.0   43737.0   43740.0   43743.0   43746.0   43749.0   43752.0   43755.0   43758.0   43761.0   43764.0   43767.0   43770.0   43773.0   43776.0   43779.0   43782.0   43785.0
pressure 93962.100 93858.200 93752.600 93644.300 93534.300 93421.000 93306.900 93188.300 93067.900 92948.200 92827.100 92703.600 92578.300 92449.900 92318.300 92184.500 92049.500 91912.900 91776.100 91638.400 91499.100 91357.400 91214.500 91070.700 90923.600 90773.300 90621.000 90466.600 90311.100 90155.700 90000.900 89847.200 89695.400 89543.900 89391.400 89239.900 89089.200 88940.500 88792.800 88646.400 88501.500 88359.000 88219.000 88080.300 87942.500 87807.100 87674.000 87544.200 87416.100 87291.900 87171.100 87052.200 86934.500 86816.300 86696.600 86573.200 86446.200 86314.400 86180.200 86042.100 85899.900 85753.600 85605.900 85458.200 85313.100 85171.000 85029.900 84887.100 84749.600 84613.400 84477.900 84342.800 84209.200 84065.500 83922.500 83781.900 83643.500 83510.100 83393.000 83284.600 83191.800 83101.400 83021.700 82938.800 82847.000 82755.400 82663.800 82576.300 82492.800 82406.900 82311.400 82221.100 82127.000 82025.300 81916.700 81797.900 81674.800 81554.800 81437.300 81324.200 81209.700 81097.400 80980.500 80864.700 80747.000 80632.300 80520.000 80410.100 80308.600 80215.300 80135.000 80065.100 80006.700 79951.300 79899.300 79847.200 79799.700 79751.800 79709.400 79672.300 79641.200 79610.600 79574.600 79528.600 79461.600 79384.800 79292.700 79181.800 79053.700 78919.500 78772.100 78612.200 78442.100 78265.300 78086.100 77906.200 77719.400 77531.700 77345.000 77158.100 76966.900 76775.000 76579.800 76372.600 76168.400 75963.100 75752.200 75536.500 75313.800 75088.400 74850.500 74589.000 74307.500 74020.700 73743.200 73472.900 73207.400 72955.700 72725.900 72495.500 72267.700 72047.600 71848.000 71667.800 71497.300 71343.000 71205.100 71080.200 70970.100 70877.100 70795.500 70731.200 70687.100 70660.800 70650.400 70657.700 70676.900 70703.200 70733.800 70762.600 70790.700 70820.800 70849.500 70874.200 70903.300 70931.800 70966.200 71001.000 71033.700 71066.400 71098.600 71129.800 71160.700 71184.200 71199.500 71206.200
