0	2.90E+11
120	7.67E+10
240	2.65E+11
360	2.58E+11
480	2.39E+11
600	6.48E+10
720	2.21E+11
840	2.12E+11
960	2.04E+11
1080	1.97E+11
1200	1.93E+11
1320	1.85E+11
1440	1.79E+11
1560	1.70E+11
1680	1.64E+11
1800	1.60E+11
1920	1.55E+11
2040	1.53E+11
2160	1.49E+11
2280	1.44E+11
2400	1.33E+11
2520	1.24E+11
2640	1.18E+11
2760	1.13E+11
2880	1.10E+11
3000	1.06E+11
3120	1.03E+11
3240	9.76E+10
3360	9.23E+10
3480	8.70E+10
3600	7.58E+10
3720	7.19E+10
3840	6.80E+10
3960	6.40E+10
4080	6.10E+10
4200	5.67E+10
4320	5.35E+10
4440	5.09E+10
4560	4.76E+10
4680	4.48E+10
4800	3.97E+10
4920	3.88E+10
5040	3.59E+10
5160	3.45E+10
5280	3.37E+10
5400	3.10E+10
5520	2.95E+10
5640	2.67E+10
5760	2.56E+10
5880	2.44E+10
6000	2.35E+10
6120	2.25E+10
6240	2.14E+10
6360	2.04E+10
6480	1.92E+10
6600	1.86E+10
6720	1.78E+10
6840	1.75E+10
6960	1.64E+10
7080	1.61E+10
7200	1.59E+10
7320	1.53E+10
7440	1.51E+10
7560	1.46E+10
7680	1.43E+10
7800	1.43E+10
7920	1.47E+10
8040	1.48E+10
8160	1.46E+10
8280	1.49E+10
8400	1.48E+10
8520	1.51E+10
8640	1.52E+10
8760	1.50E+10
8880	1.53E+10
9000	1.55E+10
9120	1.54E+10
9240	1.55E+10
9360	1.55E+10
9480	1.53E+10
9600	1.44E+10
9720	1.36E+10
9840	1.36E+10
9960	1.42E+10
10080	1.43E+10
10200	1.40E+10
10320	1.40E+10
10440	1.40E+10
10560	1.35E+10
10680	1.34E+10
10800	1.28E+10
10920	1.30E+10
11040	1.31E+10
11160	1.35E+10
11280	1.39E+10
11400	1.48E+10
11520	1.53E+10
11640	1.54E+10
11760	1.58E+10
11880	1.59E+10
12000	1.56E+10
12120	1.57E+10
12240	1.56E+10
12360	1.55E+10
12480	1.52E+10
12600	1.62E+10
12720	1.66E+10
12840	1.66E+10
12960	1.65E+10
13080	1.59E+10
13200	1.59E+10
13320	1.56E+10
13440	1.69E+10
13560	1.60E+10
13680	1.56E+10
13800	1.44E+10
13920	1.15E+10
14040	1.38E+10
14160	1.46E+10
14280	1.34E+10
14400	1.35E+10
14520	1.37E+10
14640	1.39E+10
14760	1.34E+10
14880	1.35E+10
15000	1.36E+10
15120	1.35E+10
15240	1.26E+10
15360	1.23E+10
15480	1.34E+10
15600	1.38E+10
15720	1.39E+10
15840	1.37E+10
15960	1.46E+10
16080	1.40E+10
16200	1.26E+10
16320	1.31E+10
16440	1.28E+10
16560	1.27E+10
16680	1.23E+10
16800	1.20E+10
16920	1.18E+10
17040	1.16E+10
17160	1.17E+10
17280	1.14E+10
17400	1.12E+10
17520	1.11E+10
17640	1.08E+10
17760	1.07E+10
17880	1.06E+10
18000	1.03E+10
18120	1.02E+10
18240	1.00E+10
18360	9.87E+09
18480	9.89E+09
18600	9.78E+09
18720	9.55E+09
18840	9.59E+09
18960	8.96E+09
19080	8.99E+09
19200	8.86E+09
19320	8.82E+09
19440	8.47E+09
19560	8.52E+09
19680	8.25E+09
19800	8.09E+09
19920	7.98E+09
20040	7.83E+09
20160	7.75E+09
20280	7.65E+09
20400	7.52E+09
20520	7.49E+09
20640	7.35E+09
20760	7.32E+09
20880	7.19E+09
21000	7.12E+09
21120	7.04E+09
21240	6.84E+09
21360	6.79E+09
21480	6.73E+09
21600	6.64E+09
21720	6.48E+09
21840	6.45E+09
21960	6.42E+09
22080	6.30E+09
22200	6.23E+09
22320	6.10E+09
22440	6.06E+09
22560	5.91E+09
22680	5.86E+09
22800	5.79E+09
22920	5.70E+09
23040	5.57E+09
23160	5.56E+09
23280	5.42E+09
23400	5.34E+09
23520	5.26E+09
23640	5.25E+09
23760	5.14E+09
23880	5.08E+09
24000	5.02E+09
24120	4.96E+09
24240	4.89E+09
24360	4.82E+09
24480	4.76E+09
24600	4.67E+09
24720	4.57E+09
24840	4.52E+09
24960	4.42E+09
25080	4.38E+09
25200	4.30E+09
25320	4.24E+09
25440	4.22E+09
25560	4.14E+09
25680	4.07E+09
25800	4.00E+09
25920	3.90E+09
26040	3.87E+09
26160	3.83E+09
26280	3.80E+09
26400	3.74E+09
26520	3.70E+09
26640	3.60E+09
26760	3.55E+09
26880	3.53E+09
27000	3.46E+09
27120	3.44E+09
27240	3.38E+09
27360	3.35E+09
27480	3.30E+09
27600	3.21E+09
27720	3.18E+09
27840	3.15E+09
27960	3.07E+09
28080	3.04E+09
28200	2.94E+09
28320	2.92E+09
28440	2.83E+09
28560	2.83E+09
28680	2.76E+09
28800	2.76E+09
28920	2.72E+09
29040	2.65E+09
29160	2.65E+09
29280	2.58E+09
29400	2.56E+09
29520	2.51E+09
29640	2.50E+09
29760	2.45E+09
29880	2.40E+09
30000	2.32E+09
30120	2.32E+09
30240	2.28E+09
30360	2.25E+09
30480	2.20E+09
30600	2.17E+09
30720	2.14E+09
30840	2.15E+09
30960	2.11E+09
31080	2.09E+09
31200	2.01E+09
31320	2.00E+09
31440	1.98E+09
31560	1.92E+09
31680	1.89E+09
31800	1.87E+09
31920	1.84E+09
32040	1.82E+09
32160	1.80E+09
32280	1.78E+09
32400	1.74E+09
32520	1.72E+09
32640	1.69E+09
32760	1.67E+09
32880	1.68E+09
33000	1.65E+09
33120	1.60E+09
33240	1.59E+09
33360	1.58E+09
33480	1.56E+09
33600	1.52E+09
33720	1.49E+09
33840	1.47E+09
33960	1.46E+09
34080	1.42E+09
34200	1.42E+09
34320	1.39E+09
34440	1.35E+09
34560	1.34E+09
34680	1.32E+09
34800	1.31E+09
34920	1.31E+09
