3.39E-08	8478.46	4357.45	2505.08	1554.7	1027.58	658.631	445.727	316.958	228.268	164.869	126.506	100.765	68.1279	50.0718	32.5639	32.1787	15.0954	20.0775	13.0715	9.54762	5.98653	8.64882	7.33333	8.67271	5.98214	4.66667	3.66667	0.833333	4.33333	1.58333	2.83333	1.83333	2.08333	1	2.83333	1.81548	1.16667	2.73214	0	1	0.172706	0.833333	1.58333	0.583333	0	1.00604	0.416667	0.583333	0.583333	0.833333	1.83333	0.583333
3.55E-08	9984.64	5393.45	3074.96	2013.61	1343.28	900.037	635.568	451.743	343.866	263.234	175.809	142.806	113.161	84.7312	56.8179	52.1427	30.7581	39.6999	26.4842	14.5228	20.379	13.8022	12	11.8406	8.1099	4.23077	9.46154	5.46154	4.76923	1	8.07221	4.38462	5	2.38462	3.30769	3.03297	2.07692	0.340665	1.38462	1	1.2252	3.38462	1	1.38462	2.07692	4.60981	1.69231	0	2.07692	2.69231	0.923077	1.38462
3.72E-08	11664.2	6371.2	3864.24	2493.8	1773.1	1226.28	861.871	617.103	441.815	358.232	254.052	238.938	162.823	143.411	89.7075	74.8805	51.587	51.2343	45.1179	26.4114	25.587	26.2935	22.587	21	25	17	21.2935	14.2935	4	7	7.41142	4	12	2	4	5	1	5	3	2	3	3	2	2	2	3	2	0	2	4	2	4
3.89E-08	13171.1	7628.63	4614.47	3184.96	2282.84	1598.37	1167.08	841.992	627.786	482.968	389.411	282.579	228.01	177.288	135.538	99.5118	83.7278	77.9946	61.2566	57.7396	49.9533	38.5558	36.6046	28.5395	25.0693	21.5838	20.172	16.5019	11.1838	11.5333	19.7848	12.4342	9.05045	8.83421	7.65045	7.08467	5.8	6.06667	4.6	4.78378	4.58378	5.06667	3.6	3.36841	3.83508	3.33333	3	2.06667	3	1	5.25044	3
4.07E-08	15243.8	8926.43	5601.03	3866.57	2706.88	1989.79	1473.13	1063.47	821.591	686.514	501.617	412.419	339.21	261.856	203.852	151.79	136.798	105.783	96.2833	81.3599	76.2533	54.3599	48.5144	46.0301	41.4299	28	38.6067	29.8377	24.5	14.0845	19	21.0844	17.0845	16.5	16.5	13	10	13	11	5.58442	12.5844	10	8	7.76115	5.6767	10.1688	4.5	7	4	3.5	7	7.5
4.27E-08	17369.4	10512	6887.04	4822.32	3446	2544.73	1820.21	1389.05	1112.41	911.935	726.525	574.349	458.526	375.059	281.68	253.614	197.735	172.217	129.809	121.081	107.326	77.7177	94.5936	65.3718	56.8002	55.1414	48.1255	49.135	33.3414	33.3651	43.4222	33.1813	25.3509	24.7939	27.8303	17.6465	14.6	17	22.2444	8.21762	11.8399	15.4667	8.28886	10.7428	9.6	11.8857	12.0667	12.4667	11.0667	13.2222	10.6081	8.53333
4.47E-08	19635.1	12014.2	7863.45	5890.66	4302.38	3228.34	2399.35	1847.97	1428.55	1174.7	962.327	788.777	652.543	555.514	427.495	337.101	259.389	247.796	209.188	182.027	165.386	122.727	123.712	102.909	84.5092	79.2637	87.2176	66.3518	47.6435	55.5817	43.676	47.9475	39.1451	39.6281	40.7793	31.0771	35.4367	28.4321	26.3642	26.3997	18.9584	18.4413	17.7855	15.0092	14.3951	16.0139	13.75	11.5818	15.6342	17.2546	12.6821	12.4321
4.68E-08	21998.2	13942.6	9438.74	7297.35	5142.9	3953.2	2985.21	2340.12	1900.45	1541.52	1254.05	1035.31	899.543	707.184	515.179	455.753	400.077	374.59	319.178	266.139	235.726	204.193	179.885	169.141	141.868	134.813	113.088	105.125	85.4491	78.308	82.3722	75.6829	65.2285	60.3761	59.2466	52.1501	55.2536	42.3672	41.8857	39.3578	33.6168	36.9711	24.0301	32.8014	26.8243	26.8281	23.4555	22.63	23.3897	21.4031	22.1907	19.3672
4.90E-08	24084.6	15834	10873.1	8375.31	5985.24	4697.03	3654.45	2942.3	2353.4	2027.7	1600.45	1332.81	1149.9	927.249	747.537	608.047	549.466	512.685	397.78	366.743	321.036	318.351	261.82	250.696	221.938	198.57	167.307	163.839	128.143	128.438	112.333	116.854	96.2216	89.6757	101.095	77.5133	80.9945	69.2366	67.893	60.681	58.9786	53.3124	41.2921	44.0076	43.1154	36.2656	35.5854	32.3278	40.0076	36.1289	40.4289	28.0444
5.13E-08	25836	17764.4	12217.5	10441.4	7113.64	5720.64	4514.58	3601.09	2917.45	2338.26	2060.53	1740.22	1459.5	1280.2	1000.23	844.248	674.351	717.426	594.081	544.147	414.402	400.173	362.289	329.98	321.292	280.176	250.576	217.056	186.221	212.996	166.103	174.307	139.078	137.364	138.057	132.713	94.0071	93.9428	81.0057	90.4402	75.4302	59.7801	72.775	64.2633	78.2308	60.5819	56.0591	60.5629	43.958	42.9755	49.5755	42.5048
5.37E-08	28573.2	19949.5	13954.8	11155.8	8329.09	6829.66	5388.42	4435.76	3736.65	2943.68	2578.41	2197.62	1796.67	1539.43	1266.72	1121.73	1001.03	934.016	754.249	694.06	635.305	574.052	516.834	408.999	399.293	366.736	338.911	307.034	274.175	263.521	277.737	213.031	210.899	207.805	186.106	174.163	148.176	154.304	152.459	115.746	119.705	115.709	112.807	99.6532	105.441	95.1458	74.2052	82.1472	70.2207	74.5964	77.9691	78.3842
5.62E-08	31085.5	21721.3	16118.6	12327.6	9918.04	7769.52	6364.47	5236.38	4294.42	3761.56	3128.34	2726.6	2309.34	2037.76	1607.21	1426.87	1330.64	1213.8	1021.3	906.375	837.403	747.766	682.334	582.366	541.026	498.72	461.919	425.271	386.107	347.161	354.275	314.979	278.906	285.755	270.968	241.614	210.236	202.755	198.194	174.817	179.462	150.03	150.875	133.63	128.848	128.971	120.541	121.664	104.827	96.045	109.709	107.082
5.89E-08	33465.2	23951.4	17623	14141.5	11355.7	9338.98	7413.72	6254.18	5246.7	4483.54	3830.21	3348.9	2882.07	2543.51	2079.01	1888.17	1641.95	1471.24	1362.81	1198.63	1111.16	1004.42	917.806	799.02	742.981	676.902	624.959	583.131	519.884	459.278	476.069	446.129	432.295	384.59	374.609	336.119	311.53	289.355	262.408	230.451	238.657	223.874	209.248	191.683	193.722	163.207	161.949	169.392	167.178	125.746	179.103	159.111
6.17E-08	35923.3	26600.7	20077.6	15837.1	12861.4	10763.6	8760.53	7462.2	6449.87	5255.58	4698.26	4005.91	3500.65	3111.87	2650.73	2284.47	2182.95	1916.95	1760.85	1512.13	1394.36	1312.58	1113.9	1069.41	998.825	910.736	850.837	745.847	710.645	695.276	659.818	604.602	523.862	534.883	484.804	513.894	467.696	409.852	396.161	365.084	329.477	315.485	282.995	276.406	301.572	249.738	257.207	235.299	236.112	239.221	223.63	220.957
6.46E-08	38315.4	28627.2	22079	17202.3	14820.1	12205.6	10147.7	8570.65	7452.1	6343.48	5520.16	4852.19	4312.13	3784.74	3267.66	2890.68	2599.75	2336.67	2188.4	1970.64	1783.23	1663.06	1529.97	1408.12	1245.84	1163.07	1019.8	1032.19	942.931	875.487	872.37	760.188	737.338	663.198	629.115	581.022	566.816	568.453	533.655	490.686	452.188	430.822	392.023	379.276	402.613	336.534	337.261	331.574	328.574	302.264	304.228	279.182
6.76E-08	40465.9	30341.4	24084.8	19656.6	16407.5	13758.8	11444.5	9924.26	8686.2	7268.07	6613.11	5704.53	5031.78	4672.68	3949.65	3472.31	3156.08	2956.88	2702.16	2496.86	2249.39	2025.37	1921.24	1717.17	1616.78	1542.67	1474.95	1296.04	1208.23	1135.27	1081.78	989.252	967.943	889.248	824.217	786.814	790.327	692.421	632.616	623.73	611.26	563.998	557.385	527.833	534.175	468.011	435.82	460.37	415.299	377.467	394.768	361.918
7.08E-08	41862.4	33484.9	26045.4	20098.8	18298.6	15445.3	12736	11378	9760.57	8657.12	7643.47	6798.92	5927.37	5570.24	4657.88	4247.54	3824.21	3668.24	3261.65	2952.15	2666.87	2527.83	2331.16	2206.03	1999.88	1958.67	1822.34	1608.5	1610.07	1355.93	1361.95	1323.64	1222.15	1146.8	992.912	1020.83	1011.1	942.95	873.302	814.318	792.638	704.998	671.199	681.693	701.497	615.232	617.77	582.038	531.264	575.723	548.148	505.247
7.41E-08	43568.6	34650.1	27919.1	22850.3	19824	17280	14863.1	12712.9	11006.5	9772.36	8537.21	7805.23	7075.43	6354.04	5534.64	4944.47	4512.16	4346.32	3961.3	3651.48	3332.24	3128.5	2915.79	2642.76	2412.81	2323.19	2141.24	2029.22	1863.21	1750	1730.06	1654.55	1554.96	1470.82	1363.9	1263.87	1252.94	1152.18	1078.21	1042.62	967.755	996.424	911.813	821.209	841.08	807.473	728.084	692.078	751.218	737.241	684.945	644.107
7.76E-08	44833.5	36552.2	29328.6	25252.2	21503.7	18889.7	16314.3	14372.7	12345.2	11042.8	10072.5	9079.94	8194.15	7287.45	6326.63	5931.9	5444.35	4973.59	4712.06	4377.9	4020.08	3753.19	3453.05	3301.11	2957.58	2874.57	2635.21	2543.7	2338.35	2256.75	2139.51	2008.57	1900.6	1766.9	1681.05	1653.11	1583.06	1495.08	1399.19	1328.97	1195.63	1261.85	1130.82	1109.55	1060.2	1086.87	1006.56	953.433	895.182	941.386	887.648	815.683
8.13E-08	45612	38233.6	31193.2	27035.1	23004.9	20534.3	17808.1	15769.9	13929.5	12078.2	11335.2	10232.1	9372.61	8498.66	7654.05	6873.36	6318.51	5847.71	5480.74	5229.27	4789.96	4512.46	4064.37	3863.94	3535.93	3401	3170.63	3060.61	2786.56	2681.56	2601.52	2418.61	2330.52	2106.64	2078.97	2017.06	1886.39	1857.83	1772.92	1656.76	1572.44	1448.47	1453.26	1412.3	1406.81	1316.7	1253.86	1283.87	1106.76	1126.36	1120.97	1067.14
8.51E-08	45635.3	39820.5	32918	28819.9	24221.6	22301.7	19419.6	17165.5	15521.8	13505	12434.6	11433.7	10320.6	9162.17	8516.35	7655.47	7277.07	6608.18	6343.29	5896.91	5503	5149.87	4917.45	4629.72	4275.76	4027.59	3679.05	3538.8	3367.26	3045.4	2985.81	2906.6	2782.52	2571.3	2573.35	2459.22	2318.66	2225.47	2080.58	2009.56	1894.13	1841.26	1711.13	1613.97	1581.41	1593.16	1588.7	1473.6	1380.5	1437.12	1284.41	1308.04
8.91E-08	47444.7	40181.8	33693.5	29984	26181.7	23461.9	20960.7	18358.5	17022.1	15275.2	13717.1	12463.1	11314.2	10600.7	9656.72	8761.85	8202.3	7788.73	7337.31	6719.21	6274.58	5843.85	5592.96	5296.74	4981.52	4651.55	4561.48	4183.31	3881.52	3740.94	3717.83	3487.3	3395.57	3084.74	3077.27	2919.67	2776.91	2656.8	2530.98	2425.92	2367.84	2235.91	2090.8	2050.64	2007.97	1885.03	1842.32	1796.23	1691.58	1765.87	1652.16	1582.29
9.33E-08	46717.4	40324.9	34621.4	30816.5	27082.4	25154.7	22284.4	20027.6	18168.2	16375.3	14887.2	13665.6	12592.1	11753.5	10680.9	9938.62	9179.51	8650.7	8140.52	7581.05	7040.8	6706.66	6384.34	5922.59	5586.56	5320.4	5185.92	4891.64	4538.35	4409.29	4287.92	3984.54	3861.27	3642.75	3591.19	3396.52	3300.88	3112.61	2947.64	2840.44	2703.15	2619.93	2527.1	2469.66	2429.02	2331.04	2222.77	2126.32	2102.51	2075.4	1953.64	1840.65
9.77E-08	45953.5	40089.9	35296.4	31651.8	28083	25856.2	23356.5	20823.9	19234.9	17769.4	16111.3	15069.6	13754.1	12594.4	11944.4	10935.4	10303.2	9641.94	9044.63	8739.32	7972.52	7593.29	7401.45	6737.98	6536.92	6181.82	5676.11	5526.89	5292.88	5037.96	4978.28	4587.34	4421.13	4270.73	4101.69	3883.33	3797.47	3613.76	3424.75	3337.83	3141.75	3046.64	2888.6	2919.27	2829.31	2760.83	2658.43	2495.47	2447.96	2383.35	2326.27	2294.15
1.02E-07	44500.5	40245	34992.5	32869.7	29066.9	26676.9	24232	21813.9	20404.1	18558.2	17308.1	15864.9	14715	13970.3	12719.1	11720.5	10885.2	10348	9942.62	9266.19	8925.61	8317.31	7895.45	7594.6	7054.75	6887.38	6685.21	6119.83	5945.28	5642.22	5483.59	5219.52	5070.94	4665.67	4600.01	4442.49	4361.25	4108.94	3812.67	3782.98	3584.05	3467.4	3450.02	3291.9	3268.28	3167.38	2953.61	2912.33	2753.03	2851.68	2684.78	2687.33
1.07E-07	43380.4	38927.3	35098.5	32039.6	29785.8	26868.1	25154.6	22787	21150.2	19378.6	18129	16859	15818.5	14738	13636.5	12628.2	11940	11423.1	10845.1	10237.3	9703.35	9133.49	8516.89	8325.18	8058.08	7543.42	7187.1	6774.4	6621.98	6227.69	6057.47	6001.42	5692.45	5407.76	5316.57	5083.63	4808.23	4618.84	4389	4408.19	4093.25	4026.48	3894.04	3801.1	3656.62	3621.69	3419.86	3361.64	3301.29	3286.07	3127.72	3037.76
1.12E-07	42126.9	38842.1	34768.8	31760	29630.5	27794.6	25308.1	23476.5	21747.7	20043.4	18901.9	17697.5	16654.9	15691.3	14757.7	13572.9	12933.6	12194.5	11391.7	10858.7	10504.6	9827.57	9402.45	8969.15	8751.25	8318.1	7889.68	7442.05	7196.18	6826.58	6690.57	6475.06	6400.82	5888.78	5841.22	5604.16	5442.45	5198.94	4850.49	4960.02	4545.3	4612.37	4396.51	4238.41	3989.92	4006.48	3953.72	3755.53	3653.73	3618.49	3469.69	3386.81
1.17E-07	39731.3	37376.3	33775.3	31580.8	29708.5	27486.8	25553.8	23312.8	22636.7	20648.5	19429.7	18148.4	16966.3	16184.8	15132	14207.7	13499	12729.5	12356.4	11769.9	10936.6	10390.7	10143.1	9782.88	9273.52	8937.29	8392.59	8099.3	7874.7	7344.91	7235.17	6798.45	6874.01	6494.7	6384.63	6118.35	5894.98	5771	5478.13	5233.19	5068.5	5055.92	4737.38	4614.28	4566.71	4411.42	4225.31	4170.65	4053.36	3921.54	3901.45	3700.55
1.23E-07	37067.8	35533.4	32502.6	30362.8	28981.8	26964.7	25316.1	23676	22167.5	20981.2	19746	18680.2	17639.7	16707.8	15579.8	14736.9	14068.8	13342.5	12996.8	11937.4	11551.8	11128.9	10547.5	10136.1	10036.1	9320.83	8833.03	8689.29	8161.42	7859.03	7800.58	7600.42	7265.88	7062.77	6888.12	6597.11	6423.1	6149.6	6075.18	5763.77	5688.95	5386.07	5183.61	5207.43	5079.2	4884.76	4852.98	4656.67	4433.33	4378.14	4346.05	4218.71
1.29E-07	35401.2	33908.2	31255.8	29645.6	28109.1	26838	24917.9	23534.1	22273.6	20759.7	19814	18682.2	17713.7	17082.3	16035.9	15112.3	14761.9	14201.2	13251.9	12280.3	12055.9	11589.2	11027.6	10543	10266	9858.85	9685.13	9095.45	8805.36	8529.53	8313.45	8096.97	7584.01	7454.89	7340.57	7077.13	6861.15	6588.83	6449.93	6248.17	5982.42	5957.94	5666.57	5581.02	5439.2	5329.1	5174.59	4911.5	4911.93	4774.57	4581.83	4498.21
1.35E-07	31946.4	31569.1	29880.8	28039.3	27050.1	26281.2	24222.5	22947.3	21845.9	20617.9	19817.4	18364.4	18022.4	17101.8	16189.8	15295.6	14774.3	14120.1	13834.7	12661.7	11815.3	12030.3	11528.5	10986.5	10728.2	10212.5	9937.57	9320.45	9222.53	8707.05	8657.18	8284.7	8009.28	7918.84	7567.11	7340.46	7167.36	6861.07	6797.89	6528.49	6164.81	6234.15	5869.99	5778.36	5722.36	5595.92	5470.49	5242.8	5156.89	4978.01	4845.23	4865.47
1.41E-07	29945.7	28948.1	27881.9	27170.6	25485.2	24948.6	23325.8	22146.4	21585.5	20274.1	19230.4	18607.3	17931.2	17101.4	15954.9	15679.7	14984.4	14232.8	13755.4	13450.2	12671.2	11977.5	11703.5	11299	10857.8	10303.4	9885.44	9777.78	9429.15	9150.89	8836.91	8763.38	8401.05	8239.44	7874.46	7721.68	7432.17	7208	7219.13	6979.47	6648.7	6421.47	6159.04	6202.15	6046.44	5910.09	5922.23	5747.51	5556.59	5378.14	5237.34	5138.72
1.48E-07	27075	26820.8	25620.2	25349.9	23914.6	23525.1	22527	21343.6	20640	19698.3	18807.3	17959.6	17566.8	16780	15890.8	15179.3	14837.6	14534.2	13940.4	13376.7	12800.3	12168.2	11545.6	11218.2	10839	10587.9	10226.8	9940.86	9614.01	9336.89	9064.43	8755.57	8711.79	8452.69	8018.18	7999.81	7513.12	7585.25	7329.53	7035.48	6843.82	6773.09	6665.03	6280.81	6226.88	6135.53	5905.38	5862.55	5649.9	5483.95	5474.2	5307.43
1.55E-07	24390	24151.3	23769.2	22974.7	22521	22178.1	21463.7	20490.4	19765.8	18856.7	18185.7	17731.3	16840.6	16138.2	15448.2	14913.6	14433.7	14118.5	13691.1	13286.9	12595.6	12352.1	11379.8	11235.8	11060.7	10590.8	10027.9	10155.4	9738.41	9254.12	9170.62	8853.61	8701.53	8396.61	8402.28	7832.76	7886.53	7653.01	7481.97	7148.19	6963.86	6989.75	6710.79	6519.89	6381.1	6210.12	6145.65	6053	5736.38	5633.83	5582.03	5404.11
1.62E-07	21591.6	21730.8	21743.7	21340	20978.5	20758.4	19405.4	19508.6	18833.4	18186	17341.3	16824.5	16184.9	15726.3	15201.1	14555.7	13918.4	13732.7	13418.5	12876	12518	12062.3	11354.6	11028.4	10624.9	10474	10409.1	10120.2	9562.71	9365.77	9096.28	8930.89	8653.44	8596.36	8483.91	7923.55	7871.56	7627.13	7601.55	7233.94	7048.45	6907.23	6766.66	6476.38	6427.5	6211.52	6348.86	6087.99	5938.08	5738.48	5535.19	5458.21
1.70E-07	19098.4	19007.1	19367.5	19264.1	19049.5	18966.8	18381.9	17769.8	17526.6	16662.4	16400.6	15861.5	15386.4	15037.4	14278.3	14081.1	13466.9	13253.8	12993.1	12216.2	12141.2	11920.2	11460.8	10869	10390.5	10174.2	9979.99	9743.58	9531.49	9137.65	8932.35	8679.22	8658.56	8571.65	8100.55	7940.72	7764.57	7573.43	7397.94	7208.68	7034.68	7033.84	6834.46	6583.2	6585.32	6366.94	6327.97	6097.62	5970.77	5828.67	5700.9	5589.05
1.78E-07	16469.4	16869.3	17232.4	17024.6	17034.8	17151.4	16629.3	16345.3	16057.8	15364.3	15370.5	15007.1	14487	14129	13750.9	13447.6	12911.2	12801.7	12488.1	12147.7	11524.5	11518	10907.6	10414.9	10388.3	10023.7	9640.09	9543.9	9220.71	8933.49	8905	8586.9	8468.17	8358.34	8084.75	7774.42	7597.7	7443.95	7314.56	7135.83	6923.56	6951.25	6707.99	6549.11	6339.79	6289.18	6187.29	5934.65	5836.93	5664.97	5574.91	5579.18
1.86E-07	14375.3	14554.4	15280.3	15038.3	15470.4	15338.8	14959.1	14801.4	14958.9	14354	14316.5	13790.8	13598.4	12940	13042.9	12753	12584.7	11839	11711.6	11386.5	11036.5	10920.3	10197.5	9934.76	9844.44	9541.99	9351.78	9239.23	8958.03	8687.25	8646.13	8457	8215.96	8104.84	7725.56	7610.39	7438.11	7355.05	7181.42	7003.11	6903.72	6726.69	6648.55	6417.15	6162.23	6142.45	6159.7	5910.12	5738.55	5493.86	5632.38	5479.7
1.95E-07	12267	12532.9	13103.1	13419.4	13482.7	13776.8	13642.7	13676.7	13499.1	13091.6	12929.1	12694.3	12333.1	11971	11785.7	11800.2	11241.7	11060.6	10775.2	10389.4	10277.7	10058.1	9780.09	9549.33	9385.9	9081.79	8721.81	8780.99	8721.81	8204	8278.52	7949.63	8004.72	7688.1	7611.93	7531.27	7018.74	7060.57	6891.88	6960.26	6544.9	6555.79	6391.45	6270.37	6290.01	5994.61	5834.76	5743.41	5602.5	5520.17	5443.16	5311.24
