2.14E-08	1.61E-11	1.30E-11	7.21E-12	2.54E-12	2.55E-12	7.09E-13	1.24E-12	8.68E-13	3.26E-13	2.03E-13	1.02E-13	3.80E-13	3.50E-13	2.31E-13	3.21E-13	0	1.95E-13	0	2.00E-13	2.04E-13	0	0	0	0	0	4.23E-13	0	0	1.19E-13	1.20E-13	0	0	0	0	0	0	0	0	0	0	1.20E-13	0	0	0	0	0	0	0	0
2.24E-08	1.82E-11	1.51E-11	7.75E-12	6.07E-12	2.88E-12	1.25E-12	1.78E-12	1.46E-12	4.51E-13	5.95E-13	5.26E-13	7.61E-14	2.38E-13	1.22E-12	8.85E-13	3.06E-13	3.90E-14	2.60E-13	3.17E-13	6.61E-13	0	3.18E-13	2.91E-13	0	0	8.46E-14	0	0	3.20E-13	3.22E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.34E-08	2.78E-11	1.96E-11	1.07E-11	4.74E-12	3.80E-12	3.21E-12	1.91E-12	9.11E-13	1.84E-12	7.76E-14	5.60E-13	0	3.31E-13	8.73E-13	5.82E-13	3.04E-13	9.44E-14	0	3.00E-13	0	0	3.35E-13	0	3.95E-14	6.70E-14	1.02E-13	3.75E-13	0	3.44E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.27E-14
2.45E-08	5.01E-11	3.57E-11	2.58E-11	1.42E-11	8.39E-12	5.53E-12	4.83E-12	2.26E-12	2.87E-12	3.45E-13	6.64E-13	7.56E-13	6.33E-13	1.77E-12	4.78E-13	8.55E-13	9.40E-13	5.01E-13	1.45E-13	0	1.34E-13	2.21E-13	0	1.76E-13	1.99E-13	8.27E-13	2.27E-13	0	1.78E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34E-13
2.57E-08	8.21E-11	4.68E-11	3.66E-11	2.10E-11	1.02E-11	9.70E-12	7.54E-12	5.28E-12	3.05E-12	2.63E-13	1.15E-12	2.70E-12	2.49E-13	2.87E-12	2.03E-12	3.68E-13	6.72E-13	7.37E-13	5.89E-13	1.46E-13	1.00E-12	9.32E-13	2.69E-13	3.01E-13	0	4.82E-13	0	2.82E-13	4.33E-13	0	0	3.62E-13	0	0	0	0	0	0	0	0	3.72E-13	0	0	0	0	0	0	0	0
2.69E-08	1.01E-10	8.16E-11	4.04E-11	3.00E-11	1.41E-11	1.76E-11	1.32E-11	8.00E-12	3.79E-12	4.16E-12	5.09E-12	1.25E-12	2.78E-12	1.11E-12	9.16E-13	1.31E-12	8.98E-13	3.15E-12	5.33E-13	0	1.34E-13	1.18E-13	1.74E-12	2.59E-13	0	4.15E-13	1.37E-12	3.58E-13	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-13	0	0	0	5.16E-13	0	0	0	0
2.82E-08	1.63E-10	1.14E-10	6.52E-11	4.36E-11	2.90E-11	2.60E-11	1.87E-11	1.45E-11	9.66E-12	3.01E-12	8.95E-12	5.94E-12	3.97E-12	3.52E-12	1.77E-12	3.60E-12	2.42E-12	1.56E-12	2.71E-12	7.72E-13	1.16E-12	1.13E-13	3.33E-13	1.05E-12	7.93E-13	5.26E-13	9.94E-13	1.64E-13	4.60E-14	1.10E-12	1.24E-13	1.25E-13	0	0	0	3.89E-13	0	0	0	0	0	3.91E-13	0	0	0	3.67E-13	0	0	0
2.95E-08	2.29E-10	1.83E-10	9.85E-11	7.64E-11	5.05E-11	3.35E-11	3.54E-11	2.56E-11	2.00E-11	2.97E-12	1.12E-11	6.51E-12	7.77E-12	6.44E-12	3.44E-12	4.86E-12	1.46E-12	2.13E-12	3.32E-12	2.55E-12	2.09E-12	1.87E-12	1.26E-12	2.34E-12	2.03E-12	1.07E-12	8.95E-14	3.00E-13	4.77E-13	1.67E-13	1.88E-13	1.89E-13	1.74E-13	0	1.95E-13	3.28E-13	3.23E-13	0	0	0	0	0	0	0	0	0	0	0	0
3.09E-08	3.33E-10	2.58E-10	1.50E-10	1.16E-10	7.05E-11	5.08E-11	5.40E-11	3.32E-11	3.25E-11	3.81E-12	1.19E-11	1.57E-11	1.18E-11	6.77E-12	2.17E-12	6.09E-12	6.10E-12	5.81E-12	4.76E-12	3.93E-12	2.07E-12	4.52E-12	4.79E-12	4.15E-12	8.04E-13	1.77E-12	2.73E-12	3.51E-12	5.68E-13	5.57E-14	1.86E-12	7.28E-14	3.00E-13	8.79E-13	6.50E-14	1.09E-13	1.08E-13	0	1.08E-12	0	0	0	0	4.72E-13	0	0	1.09E-12	4.08E-13	0
3.24E-08	5.07E-10	3.62E-10	2.26E-10	1.65E-10	1.13E-10	9.99E-11	7.23E-11	6.27E-11	4.65E-11	2.12E-11	3.08E-11	2.09E-11	1.92E-11	1.72E-11	2.72E-11	5.40E-12	1.33E-11	1.39E-11	9.99E-12	5.43E-12	4.93E-12	2.66E-12	6.92E-12	2.36E-12	6.74E-13	3.44E-12	5.86E-12	2.21E-13	3.67E-13	2.30E-13	3.34E-13	1.62E-13	0	1.32E-14	8.16E-13	0	2.96E-14	1.07E-12	1.09E-12	4.24E-13	1.55E-13	0	5.59E-13	5.16E-14	0	7.40E-14	0	0	8.81E-14
