4.47E-08	3576.08	2814.2	2253.22	1841.79	1543.35	1282.05	1043.74	876.993	816.793	516.964	567.682	492.236	451.432	402.242	370.054	318.483	275.844	271.976	221.634	208.088	200.578	181.455	170.935	153.636	144.784	129.679	120.132	123.049	89.5911	64.3689	63.3517	64.5509	49.8472	36.52	42.9197	40.6189	37.2546	38.395	27.3163	30.9367	21.4413	24.9891	19.875	22.6296	27.5355	16.8334	19.4321	22.6558	19.4167
4.68E-08	4277.14	3507.21	2762.8	2307.14	1909.27	1543.71	1383.38	1096.12	978.678	754.366	751.212	649.256	591.898	551.339	500.391	456.908	419.597	401.759	338.479	284.832	265.975	241.134	237.166	212.042	196.215	179.185	148.764	150.21	130.509	99.8461	86.3415	83.0315	82.7752	68.3124	72.3399	63.8461	65.6972	57.9519	47.9484	45.4376	49.7056	40.4099	29.8748	37.5848	34.1629	32.9924	38.3083	34.9083	25.1101
4.90E-08	5151.25	4237.92	3444.2	2762.68	2373.67	1960.51	1684.32	1447.73	1245.08	990.293	1050.25	830.549	749.334	736.816	640.516	619.249	536.87	491.513	433.704	377.389	376.344	316.277	305.408	256.101	271.289	239.384	235.197	191.335	200.007	142.309	115.168	117.669	118.975	89.6612	88.65	86.591	80.18	77.6655	78.2355	73.7979	74.9065	69.9774	51.1577	51.9544	45.5656	48.8244	54.9033	42.9699	47.7733
5.13E-08	5977.6	4984.58	4137.63	3283.06	2896.35	2414.21	2103.03	1797.82	1602.13	1298.45	1298.39	1183.85	989.911	974.97	933.086	776.813	730.772	651.524	593.477	481.817	466.407	413.892	394.821	370.015	349.164	302.009	308.378	266.902	267.116	196.964	191.016	173.299	144.284	161.118	115.208	133.865	130.963	118.352	117.184	106.558	91.9176	85.7822	95.5844	92.2636	88.1539	76.6122	60.8317	55.7409	58.4857
5.37E-08	6904.29	5740.96	4830.64	4205.27	3470.65	2975.6	2649.76	2289.05	2004.95	1552.16	1605.82	1438.16	1302.22	1252.53	1062.67	977.73	900.611	832.561	752.345	711.488	661.243	611.748	544.618	519.282	444.743	439.413	410.995	361.145	343.062	272.867	267.052	246.132	229.123	196.004	201.672	166.956	159.945	156.681	128.349	121.812	122.369	127.031	124.989	116.046	111.395	100.115	100.358	85.7089	96.8225
5.62E-08	8119.16	6833.53	5633.98	4897.42	4208.63	3613.2	3131.23	2794.58	2524.06	2031.09	1992.51	1755.92	1609.88	1516.38	1338.38	1252.39	1239.41	1060.3	983.351	941.702	825.744	763.189	683.817	675.852	608.109	555.304	540.471	489.662	451.936	379.347	321.395	313.372	297.319	288.592	270.991	246.92	219.074	223.931	193.442	197.875	185.619	180.832	169.771	161.26	172.108	156.769	141.457	123.281	129.537
5.89E-08	9268.24	7906.78	6681.17	5874.27	4950.35	4380.29	3783.97	3354.83	3106.15	2470.82	2477.58	2186.48	1929.36	1829.83	1723.83	1569.26	1431.92	1290.57	1208.47	1165.74	1060.85	1029.88	887.171	885.22	813.572	715.917	682.882	645.092	589.995	517.811	424.684	440.971	422.494	364.156	357.98	337.835	298.253	313.618	267.994	275.962	267.813	250.168	233.902	219.122	202.686	204.167	214.874	187.546	164.053
6.17E-08	10566	9052.04	7694.77	6556.88	5829.37	5057.06	4426.78	4081.69	3594.14	3073.51	3000.52	2688.35	2387.2	2285.5	2158.23	1932.62	1781.52	1752.05	1519.53	1470.26	1301.77	1256.52	1152.87	1057.1	1004.59	912.635	867.553	883.442	854.694	636.181	644.646	594.185	542.253	497.038	483.385	430.266	412.532	405.364	367.197	318.193	349.123	366.133	332.584	306.431	314.46	266.868	251.397	225.034	231.688
6.46E-08	11923.6	10246.1	8562.01	7558.05	6630.93	6048.58	5330.51	4631.39	4236.13	3669.05	3537.38	3220.93	3000.44	2763.4	2477.9	2308.3	2153.28	2042.43	1840.5	1726.22	1574.81	1527.66	1501.62	1368.11	1256.27	1195.14	1089.51	1061.99	984.934	770.217	789.018	756.454	692.972	681.372	609.837	599.598	564.268	549.813	494.472	488.454	469.625	413.602	425.989	380.015	402.66	396.992	346.781	313.363	315.439
6.76E-08	12913.7	11446	9930.44	8670.17	7752.17	6912.18	6177.65	5512.85	4888.62	4391.09	4208.17	3738.01	3561.27	3366.77	3036.33	2845.34	2618.86	2520.19	2286.9	2059.59	1985.06	1876.93	1740.45	1603.39	1457.86	1452.75	1351.15	1334.71	1234.73	1045.48	980.107	929.397	866.516	873.875	773.236	791.239	716.315	690.506	679.92	623.582	616.975	553.378	531.994	519.649	510.764	482.355	475.91	446.109	444.809
7.08E-08	14523.5	12567.4	11124	9610.23	8706.76	7824.52	6982.96	6460.4	5856.24	5053.07	4893.59	4520.48	4094.98	3933.94	3564.32	3361.57	3241.87	2908.75	2748.6	2594.81	2321.42	2312.15	2142.39	1994.49	1841.74	1711.34	1673.59	1570.7	1503.79	1263.76	1277.58	1128.1	1184.51	1049.86	1039.88	954.103	918.539	813.448	800.406	789.23	770.073	750.058	722.803	691.175	662.369	629.971	614.663	536.628	577.365
7.41E-08	15541.5	13658.8	12220.1	10976.1	9738	8694.25	7742.3	7247.82	6472.98	5835.26	5565.46	5118.16	4753.1	4519.89	4063.14	3898.91	3650.44	3312.54	3167.95	2956.94	2771.83	2674.76	2588.91	2399.07	2292.32	2153.23	2007.39	1877.02	1771	1509.38	1547.97	1428.9	1329.21	1274.24	1178.72	1173.3	1155.51	1083.54	970.882	950.476	931.504	904.455	910.681	853.133	826.202	719.197	745.258	716.835	697.197
7.76E-08	17083.2	15264.2	13263.3	11958.8	10711.5	9912.79	8913.44	8182.85	7484.23	6791.18	6380.1	5969.8	5570.41	5202.76	4732.47	4537.1	4252.15	3917.27	3798.23	3491.4	3351.33	3144.39	2999.07	2811.97	2677.49	2517.72	2371.38	2256.44	2169.05	1925.37	1865.19	1754.31	1639.1	1622.08	1487.92	1432.22	1377.84	1340.71	1219.01	1238.79	1162.62	1100.7	1076.48	1065.17	973.559	993.992	946.847	882.052	874.153
8.13E-08	17978.3	16299.9	14640.3	13042.7	11799.6	10958.8	10073.4	9144.6	8356.9	7439.15	7261.43	6752.18	6340.76	5914.26	5431.76	5139.75	5038.01	4618.44	4308.38	4101.7	3771.83	3618.32	3469.93	3309.83	3181.23	2950.93	2888.29	2644.25	2595.77	2312.74	2223.91	2128.46	1947.47	1899.62	1836.98	1674.9	1693.72	1595.81	1478.42	1512.8	1494.43	1344.14	1294.32	1289.62	1256.79	1238.13	1139.14	1132.58	1102.41
8.51E-08	19544.9	17811.4	15830.6	14315.6	12784.5	11656.2	10907.1	9986.38	9198.7	8363.18	8060.1	7330.5	6917.93	6765.44	6257.11	5955.5	5532.55	5317.11	4974.34	4634.54	4371.95	4246.19	3822.46	3817.44	3697.74	3458.44	3276.71	3141.63	2886.6	2688.59	2617.35	2416.79	2445.09	2291.12	2221.72	1973.3	1976.23	1904.53	1901.82	1736.55	1714.07	1653.97	1547.24	1525.89	1491.67	1448.83	1289.06	1319.41	1289.02
8.91E-08	20151.3	18289.7	16777.4	15270.9	13669.9	12771.5	11780.7	10832.1	10194	9119.75	8822.24	8105.21	7846.22	7350	6916.43	6442.31	6250.55	5959.75	5431.01	5267.42	4904.2	4716.26	4411.07	4284.22	4062.08	3978.8	3755.87	3516.83	3380.14	3081.49	2991.4	2951.87	2749.98	2731.32	2452.86	2371.35	2281.46	2173.99	2199.07	2098.62	1986.79	1949.15	1900.31	1753.5	1720.34	1679.63	1613.9	1532.8	1524.74
9.33E-08	21122.8	18757.5	17581.5	15999.5	14709.9	13710	12500.2	11532.5	10837.7	9813.69	9648.04	8828.35	8338.77	8104.94	7536.54	7163.59	6893.74	6552.55	6121.73	5839.05	5490.3	5260.7	4962.7	4869.88	4654.26	4396.11	4129.05	4089.15	3858.28	3620.43	3423.59	3366.76	3184.72	3069.72	2918.23	2772.97	2638.79	2539.44	2539.98	2400.73	2340.8	2212.49	2202.53	2088.53	2035.02	1992.47	1828.79	1820.52	1792.59
9.77E-08	21822.8	20070.8	18436.3	16892.7	15609.2	14538.4	13505	12545.5	11687.2	10851.3	10381	9753.81	9112.93	8608.45	8235.21	7863.42	7631.03	7094.31	6611.56	6405.02	6143.25	5905.71	5739.04	5369.86	5111.38	4956.79	4535.94	4533.49	4332.08	4075.7	3923.18	3682.1	3666.73	3459.16	3276.63	3140.17	2964.73	2867.79	2716.67	2745.85	2756.12	2519.92	2513.31	2460.35	2293.78	2294.94	2218.73	2112.13	1995.73
1.02E-07	21874.7	20456.6	19181.5	17660.4	16178.7	15033.3	14099.6	13247.5	12140	11442.1	10849.7	10301.4	9728.56	9280.67	9024.49	8323.29	8000.96	7626.92	7050.96	6906.4	6605.95	6266.07	5998.92	5828.96	5629.55	5429.26	5167.89	4887.97	4520.61	4526.84	4279.57	4031.19	4054.98	3766.39	3779.79	3636.99	3395.8	3310.47	3206.96	3078.99	2951.92	2882.58	2825.48	2665.46	2650.84	2586.92	2441.77	2460.03	2290.7
1.07E-07	21793.3	20561.9	18667.8	17751.3	16635.1	15635.8	14824.3	13659.9	13208.2	11802.7	11241.8	10736.7	10269	9877.47	9636.68	8961.97	8623.05	8213.93	7704.59	7450.18	6997.9	6759.98	6542.78	6294.78	5956.91	5720.42	5459.68	5449.66	5134.66	4866.94	4607.91	4488.67	4369.37	4215.66	4000.08	3936.7	3799.55	3580.76	3530.37	3336.36	3268.88	3282.89	3179.9	2979.58	2981.55	2889.15	2723.72	2648.16	2566.47
1.12E-07	21665	20376.6	19147.2	17924.1	17047.2	15644.2	15244	14112	13466	12355.4	11719.9	11367.3	10830.6	10325.1	9849.24	9376.23	9039.04	8497.19	8182.34	7912.21	7537.94	7443.42	6880.02	6741.65	6407.24	6201.25	5909.5	5749.81	5498.51	5291.81	4940.32	4968.68	4715.44	4561.86	4427.24	4329	4155.44	3957.92	3861.85	3709.62	3616.53	3614.54	3475.92	3375.51	3242.29	3109.74	3027.99	3047.22	2908.97
1.17E-07	21496	19985.8	18797.6	17795.6	17101.5	16164.2	14929.2	14116.8	13759.2	12736.8	12309.3	11539.7	11041.1	10685.6	9982.6	9551.76	9112.66	9018.43	8605.24	8093.69	7836.58	7669.33	7446.88	6963.16	6690.61	6448.83	6459.03	6052.91	5941.47	5477.28	5366.7	5346.26	5012.63	5012.31	4895.51	4584	4436.14	4352.57	4196.65	3977.79	3889.13	3875.99	3726.08	3643.42	3489.73	3315.89	3336.01	3258.86	3116.7
1.23E-07	20443.8	19510.4	18733.5	17913	16999	16115.4	15231.8	14467.8	14011.3	12888.7	12201.6	11723.9	11120.5	10730.2	10356.1	9901.65	9691.56	9201.99	8533.1	8394.24	8297.89	8005.32	7676.11	7390.01	7067.03	6817.01	6543	6304.89	6303.69	5989.67	5738.17	5579.52	5304.34	5228.39	5105.97	4990.72	4771.84	4502.57	4380.03	4276.16	4320.45	4153.31	4117.48	3855.77	3820.22	3632.18	3653.27	3490.38	3537.58
1.29E-07	19760.4	18951.3	17911.6	17136.2	16715.3	15612.6	14787.2	14166.1	13610.8	12919.8	12175.8	11841.7	11190.2	10824.9	10414.2	10217.7	9536.08	9396.94	8968.52	8698.48	8429.86	8199.86	7876.71	7503.63	7247.7	7095.6	6817.01	6615.5	6378.5	6130.12	6091.18	5706.14	5584.04	5441.98	5350.05	5112.03	4965.17	4816.41	4710.63	4546.9	4537.42	4307.41	4280.38	4085.53	4010.87	3887.14	3729.8	3744.89	3602.27
1.35E-07	18691.5	17711	17396.3	16440.4	15979.9	14985.9	14590.7	14041.1	13523.8	12827.2	12395.4	11482.3	11286.8	10989.8	10323.9	10046.5	9791.22	9485.85	9280.03	8697.97	8574.32	8190.27	8008.15	7521.23	7532.44	7354.91	6997.02	6728.43	6586.26	6331.63	6188.31	6040.46	5828.85	5572.9	5409.02	5160.67	5089.25	5057.33	4753.34	4684.76	4690.67	4487.09	4405.49	4401.61	4152.43	4049.81	3943.37	3980.83	3737.2
1.41E-07	17294.5	16675.1	16451.1	15989.4	15255.3	14643.1	14212.9	13763.3	13207.3	12520.7	12026.5	11623.9	10994.9	10856.3	10441	9841.89	9618.2	9310.99	8870.93	8607.23	8552.75	8158.96	7861.25	7859.91	7383.45	7189.48	6790.48	6839.82	6710.82	6581.72	6169.74	6121.06	5847.2	5617.72	5726.21	5449.46	5290.09	5206.71	4989.81	4783.05	4779.14	4648.06	4635.62	4436	4346.13	4100.24	4274.63	3930.49	3933.07
1.48E-07	16326.5	15599.9	15333.9	14851.7	14235.5	13629.4	13275.9	13076.3	12515	12162.1	11523.7	11167.2	10861.4	10553.8	9973.75	9856.54	9442.38	9073.34	8786.2	8733.79	8323.83	8124.77	7937.47	7638.01	7465.68	7346.78	7089.57	6721.22	6596.05	6519.72	6305.78	6158.45	5959.19	5718.99	5599.49	5401.05	5408.99	5170.98	5013.05	4879.95	4885.01	4677.3	4604.61	4613.2	4391.3	4278.33	4185.3	3981.57	3972.18
1.55E-07	14989.5	14615.7	14294.1	13816.8	13469.4	13072.9	12546.2	12390.7	11783.5	11350.3	10941.5	10728.7	10486.5	9936.2	9770.38	9475.93	9407.04	8977.24	8664.21	8330.63	8162.96	8034.94	7751.19	7530.12	7436	7121.5	6817.56	6472.09	6514.59	6374.14	6367.44	6076.58	5895.8	5786.69	5690.82	5455.33	5379.75	5207.42	5099.09	4912.38	4870.62	4635.39	4611.27	4480.68	4324.87	4346.55	4234.02	4101.76	4065.8
1.62E-07	13570.8	13250.9	13431.5	12888.1	12663.5	12325	11721.5	11652.1	11415.4	10665.7	10602	10028.6	9813.22	9712.93	9282.82	9278.57	9103.11	8512.4	8370.89	8255.49	7817.22	7769.82	7518.38	7310.38	7118.08	6921.53	6665.24	6481.19	6478.02	6244.54	6198.9	6029.6	5912.63	5629.37	5503.49	5405.13	5322.31	5118.36	5012.21	4846.99	4831.57	4663.51	4640.75	4503.21	4455.01	4154.05	4150.52	4060.33	4119.85
1.70E-07	11840.4	11828.9	11640.1	11576.8	11302.7	11064.9	10909.5	10768.6	10339	9980.89	9724.74	9539.89	9342.95	9126.34	8718.85	8592.14	8389.89	8170.48	7948.72	7750.97	7499.53	7449.07	7129.86	7119.08	6856.48	6826.47	6666.05	6313.47	6106.76	6055.85	5980.62	5762.16	5722.86	5526.82	5420.78	5229.84	5206.74	4985.01	5014.17	4843.28	4623.47	4603.54	4509.96	4470.24	4270.04	4175	4115.32	3893.66	3805.59
1.78E-07	10572.9	10347.6	10437.2	10265	10336.3	10098.6	9836.99	9647.39	9374.49	9303.48	9123.15	8881.26	8700.44	8522.95	8319.23	8053.78	7937.21	7760.44	7407.23	7353.01	7086.56	6917.96	6845.01	6551.51	6497.93	6368.27	6438.45	5949.81	6003.65	5814.87	5843.3	5574.36	5383.67	5264.19	5175.49	5153.46	4980.11	4772.37	4794.43	4720.3	4447.35	4428.99	4321.74	4248.79	4097.4	4151.63	3898.05	3919.78	3838.59
1.86E-07	9112.32	9103.98	9174.82	9074.5	9227.18	9008.32	8937.6	8656.05	8829.57	8476.53	8389.04	8299.52	7905.49	7899.45	7695.62	7588.35	7411.32	7140.73	6987.39	6968.71	6499.8	6476.76	6425.01	6259.57	6173.34	5929.5	5940.88	5803.45	5874.01	5424.88	5497.79	5335.18	5274.44	4996.24	5000.74	4948.9	4897.44	4706.17	4559.34	4521.33	4351.49	4357.46	4170.07	4160.87	3940.22	3921.68	3745.04	3797.87	3847.8
1.95E-07	7688.44	7718.47	7979.38	8047.11	7841.03	7950.03	8120.58	7753.31	7672.66	7554.64	7385.86	7415.31	7039.1	7088.15	6735.4	6731.76	6793.95	6635.78	6385.34	6093.52	6123.71	5963.12	5958.18	5693.75	5913.75	5713.55	5477.07	5330.27	5314.49	5068.52	5062.7	4971.17	4882.6	4890.62	4821.92	4715.96	4489.38	4448.03	4325.09	4373.21	4180.94	4067.09	4070.98	3892.22	3882.91	3799.33	3716.1	3640.99	3594.44
2.04E-07	6448.38	6631.4	6747.74	6800.26	6877.82	6938.58	6800.45	6953.89	6793.6	6754.53	6573.36	6648.64	6432.86	6299.76	6145.06	6210.87	6152.6	6147.37	5877.51	5769.9	5580.78	5684.6	5552.81	5340.99	5223.56	5223.47	5074.94	4878.14	4893.28	4861.1	4741.03	4664.1	4480.24	4483.94	4451.24	4232.9	4291.52	4155.09	3970.57	4106.65	3934.34	3853.93	3703.27	3712.72	3623.03	3441.22	3545.47	3471.31	3335.95
2.14E-07	5271.41	5407.82	5689.25	5659.15	5847.06	5867.36	5934.16	5868.06	5752.3	5746.55	5736.13	5761.49	5705.31	5623.28	5548.95	5455.49	5357.3	5232.88	5256.6	5204.33	5080.21	5047.69	5005.38	4822.35	4784.18	4732.26	4675.69	4448.61	4546.06	4485.86	4340.16	4271.99	4240.1	4145.98	3959.33	4050.79	3843.06	3806.73	3743.26	3735.69	3646.42	3512.13	3544.65	3433.16	3360.07	3277.04	3353.67	3184.32	3220.42
2.24E-07	4228.98	4372.24	4637.66	4713.32	4854.81	4839.54	5015.46	4971.7	5023.77	4943.98	5009.12	4916.45	4829.87	4976.27	4777.99	4705.1	4746.51	4667.82	4588.83	4463.47	4483.6	4371.7	4474.49	4414.92	4398.68	4222.91	4308.28	4118.19	4050.29	3995.01	3923.96	3881.3	3942.34	3679.25	3576.08	3637.19	3555.98	3571.88	3412.29	3307.83	3400.86	3193.07	3194.81	3218.38	3064.12	3089.53	3078.51	3063.77	2943.59
