1.62E-08	201.23	49.6487	11.6406	4.93253	7.35675	4.76587	2.5	0.833333	0.833333	0	0	1.66667	1	0	0	0.833333	0	1.83333	1	0.523413	0.166667	0	0	0	0.833333	0	1.16667	0	0.166667	0.166667	0	0.333333	1.66667	0	0.166667	0	0	0.166667	1.66667	2.5	0	0	0	0	0.166667	0.166667	1	0	0	0	0	0.833333	0	0	0	0	0	0	0	0	0.166667	0.166667	0	0	0	0	0	0.833333	0	0	0	0	1.35675	1	0	0.833333	0	0	0	0	0.166667	0	0	0	0.166667	0	0	0.833333	0.166667	0.833333	1.16667	0	0.833333	0	0	0	0	0	0	0	0.166667	0.166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333	0	0	0	0	0	0.166667	0	0	0.833333	0	0	0.166667	0	0	0	0	0	0	0	0	0	0	0	0
1.70E-08	263.569	70.0384	15.7902	13.8926	6.28571	4.17835	2.0709	2.14286	1.42857	0.0708989	0	1.28571	0.285714	0	0.714286	0	0	0.714286	0.714286	2.42857	0.285714	1	0	0	0.285714	0	0	0.714286	0	0	0	1	0.285714	0.714286	0	0	0	0.285714	0	0.714286	0.285714	0	0	0.285714	0	0.714286	0	0	0	0	0	0	0	0.714286	0.714286	1.71429	0	0	0	0.714286	0	0	0	0	0	0	0	0	0.714286	0.571429	0	0	0	0.285714	0.714286	0	0	0	0	0	0	1	1	0	0	0	0	0.714286	0.714286	0.714286	0	0	0	0	0	0	0	0.285714	0	0	0	0	0.714286	0	0	0	0	0	0	0	0	0	0	0	0	0.714286	0.714286	1.28571	0	0	0	0	0	0	0	0	0	0	0	0	0.285714	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.78E-08	333.705	88.682	21.9528	15	7	5.5	4	0	0	0.5	0	2	0.5	0	0	0.5	0.5	1.5	0.5	0.5	0.5	0.5	0	0	1	0	0	0	0	0.5	0	0.5	1.5	1	0	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	0	0	0.229313	0	0	0	0	0	0	0	0	0	1	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.86E-08	453.118	127.134	31.0548	20.3158	15.0601	4.85714	1.64339	0	0.714286	1.64339	0	0.571429	0.714286	0	0	0.285714	0.285714	2.28571	1	0	0.714286	0	0	0.714286	0.285714	0	0	0	0	0.744374	0	0	0.571429	0.571429	0	0	0	0	0.714286	0	0	0	0	0.714286	0	0	1	0	0	0	0.714286	0.285714	0	0.285714	0	0	0	0.714286	0	0.517732	0	0	0	0	0	0.714286	0	0	0	0	0	0	0	0.714286	0	0	0	0	0	0	0	0	0.714286	0	0	0	0	0	0	0	0.714286	0	0	0	0	0	0	0.714286	0	0	0	0	0.285714	0	0	0	0	0	0	0	0.714286	0	0.571429	0	0	0.714286	0	0	0	0	0.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.95E-08	612.405	178.777	59.0736	19.3579	18.5133	9	2.79757	4	0	2	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0.357877	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.04E-08	785.693	252.495	88.8258	33.1272	20.0074	11	6.54052	3.42857	1.71429	2.14286	1.71429	0.00566434	0.714286	0.285714	0	0	0	0.714286	0	0	0	0	0.285714	0	0	0	0	0	0	0.714286	0	0	0	0	0.714286	0	0	0	0.714286	0	0	0	0.285714	0	0	0.285714	1	0	0.285714	0	0	0	0	0	0	0	0	0	0	0.714286	0	0	0	0	0	0	0	0.714286	0	0	0	0	0	0	0	0	0	0.714286	0	0	0.714286	0	0	0	0	0	0	0	0	0	0.285714	0	0	0	0	0.285714	0	0	0	0	0	0	0.285714	0	0	0	0	0	0	0	0	0	0.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285714	0	0	0	0	0	0	0	0	0.285714	0	0	0	0	0	0.714286	0	0	0	0	0	0	0	0
2.14E-08	1012.31	330.234	134.054	56.0664	29.5477	15.375	13.7785	3.875	1	0.625	0.375	1.87004	0	1	0.625	0	0	0	0.625	0.625	0	0.625	0.375	0	0	0.625	0	0	0	0	0	0	0	0	0.625	0	0	0	0	0	0	0	0.375	0	0	0.375	1	0	0.375	0	0	0.625	0	0	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0	0	0	0	0	0	0	0	0.375	0	0	0	0	0.375	0	0	0	0	0	0	0.375	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0	0	0	0	0.625	0	0	0.375	0	0	0	0	0	0.625	0	0	0	0	0	0	0	0
2.24E-08	1350.17	485.51	187.587	79.1558	47.6608	25	16.2029	12	2.75	1	1.85147	2.12252	0.875	1	0.125	0	0	0	0.125	0.125	0.875	0.125	0	0	0	0.125	0	0	0	0	0	0	0	0.875	0.125	0	0	0	0	0	0	0	0	0	0.875	0	0.125	0	0	0	0	0.125	0	0	0	0.125	0	0	0	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0.875	0	0	0	0	0	1.75	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0
2.34E-08	1689.65	607.295	254.643	108.99	71.9231	39.8144	26.5073	9.21968	7.9602	6.50948	1.64853	1.875	3.625	1.875	0.125	0	0	1.875	0.25	0	0	0	0	0	0	0	0	1.9602	0	0	0	0.25	0	1.75	0	0	0	0.875	0.125	0	0	0	0	0	0	0	0.875	0.125	0	0	0.875	0	0.125	0	1	0	0	0	0.875	0.875	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0	0	0	0	0	0	0	0.125	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0	0	0	0	0	0.875	0	0	0	0.125	0	0	0	0	0	0	0
2.45E-08	2122.94	862.568	378.705	177.223	112.607	70.78	37.6041	21.3914	14.3819	5.23065	6.11111	2.33388	2.77778	1.88889	0.555556	0.444444	0	1	2	0	0	0	0	0	0	0	0	0.492444	0	0	0	1.11111	0.444444	0	0	0.444444	0	0	0.555556	0	0	0	0	0	0	0	0	0.555556	0	0	0	0	0.555556	0	0.555556	0	0	0.444444	0	0.444444	0	0	0	0.555556	0	0	0	0	0	0.444444	0.444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555556	0	0.888889	0.555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444444	0	0	0	0	0	0.555556	0	0.444444	0	0	0.444444	0	0	0	0	0	0	0.555556	0	0.555556	0	0	0	0	0	0	0	0	0	0.444444	0	0	0	0.444996	0.555556	0	0	0	0	0	0	0
2.57E-08	2697.85	1098.58	511.198	258.543	153.529	91.3718	54.5549	33.9811	18.1104	14.8964	10.4444	5.46806	7.24653	3.69097	0	1	2.33333	1.69097	0.444444	0.777778	0	0	0.690973	0.777778	0	0	0	0	0	0	0	0	0.222222	0	0	0.222222	0	0	0	0.777778	0	0	0	0	0	0	0.777778	0	0	0	0.777778	0	0	0	0	0	0	0.222222	0	0.222222	0	0	0	0	0	0	0	0.777778	0	0.222222	0.222222	0.777778	0	0	0.777778	0	0	0	0	0	0.777778	0.777778	0	0	0	0	0	0	0	0	0	0	0	0	0.444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222	0	0	0	0	0	0	0	0.222222	0	0	0.222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222	0	0	0	1.77709	0	0	0	0	0	0	0	0
2.69E-08	3327.5	1437.88	656.879	356.768	211.973	139.278	75.6789	43	29.9431	21.8474	13.7358	12.1116	3.11161	4.11161	2	0	1	1.11161	1	0.735777	1	0	0.111606	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.735777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
2.82E-08	4018.65	1809.9	874.622	501.364	280.701	167.18	113.666	68.3495	57.331	33.2017	26.7017	20.2	11.4829	11.4915	4.8	3.4	2.3	0.9	1.2	1.18495	1.6	1	1.4	0	0	0	0.3	1.09147	0.9	0	0	0.7	0.7	0	0	0	0.7	0	0	0	0.7	0.3	0.3	0	0.7	0.7	0	0	0.7	0	0	0.3	0	0	0	0	0.3	1	0	0.184956	0.7	0	1.4	0.7	0	1	0	0.3	0	0	0.6	0	0	0	0.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.3	0.3	0	0	0	0	0	0	0.3	0.7	0	0	0	0	0	0	0	0	0.7	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0.3	0.3	0	0	0.3	0	0	0
2.95E-08	4882.46	2212.27	1114.83	681.157	416.724	255.021	179.604	103.982	72.6178	51.9737	35.8573	22.0254	22.7755	13.245	6.28545	6.27273	6.27273	4.63636	3.45455	1.01272	1.90909	1	1.09091	0.545455	1.09091	0	0.454545	2.06319	1.36364	0.545455	0.545455	0	0.545455	0	0	0	0.545455	0	1.63636	0.545455	0	0.454545	0.454545	0	0	0.545455	0.545455	0	0	0.545455	0	0.454545	0.545455	0	0	0.545455	0.454545	0.454545	0	0	0	0	0	1.09091	0	2.09091	0	0.454545	0.545455	0	0.909091	0	0	0	0.454545	0	0	0	1.09091	1	0	0.545455	0	0	0	0	0	0	0	1	0.454545	0	0	0	0	0	0	1	0	0	0	0	0.545455	0	0	0	0	0	0	0	0.454545	0	0	0	0	0	0	0	0	0	0	0.545455	0.545455	0.454545	0	0	0	0	0	0	0	0	0.545455	0	0	0	0.545455	0	0	0	0	0	0	0	0	0	0	0	1	0.454545	0	0	0.454545	0	0	0
3.09E-08	5943.24	2964.09	1510.59	892.408	591.034	361.04	249.897	147.813	106.883	73.7532	57.6685	49.9498	32.9886	22.2407	8.07607	9.72727	9.81818	6	6.27273	6.71243	2.63636	1	2	1	2.81818	0.818182	1.63636	1.3082	1.63636	1.56892	1	0	0.181818	0	0	0	1.81818	0	1.36364	1	0	0	0	0	0	0.181818	0.181818	1.63636	0	0.181818	0	0.818182	0.181818	1.63636	0.818182	0.181818	1.63636	0.818182	0	0.818182	0	0	0	0.363636	0	0.545455	0	0	0.181818	0	0	0	0	0	0	0	0	0	0.363636	0.181818	0	0.181818	0	0	0	0	0	0	0	1	0	0.818182	0	0.818182	0	0.818182	0	0.181818	0	0	0	0	0.181818	0	0	0	0	0	0	0.818182	0	0	0	0	0	0.818182	0	0	0	0	0	1	0.181818	0.818182	0	0	0	0	0	0	0	0	0.181818	0.568919	0	0.818182	0.181818	0	0.818182	0	0	0	0	0	0	0	0	0	0.181818	0	0	0	0	0	0	0.818182
3.24E-08	7161.43	3566.34	2066.91	1150.05	770.745	497.45	333.042	240.049	168.146	138.69	80.4184	61.3181	50.3282	35.0515	21.7127	15.1667	10.1667	13.4821	6.64881	4.96428	7.0461	2.81547	4	2.66667	4.31547	1.33333	1.16667	0	1.83333	1.42054	2	1.83333	1.66667	1.83333	1.16667	0.148807	0.333333	1.48214	2.5	2.66667	0	0	0.333333	1	1.66667	0	0	0.166667	0.166667	0	0.166667	0.166667	1.21277	0.166667	0	1.16667	0.166667	0.833333	0	0.333333	0.166667	0.166667	0.166667	1.16667	0	0.166667	0.166667	0	0.166667	0.833333	0.833333	0	0	0	0.166667	0	0	0.166667	0	0.166667	0	0.166667	0.333333	0	0.333333	0	0	0	0.833333	0	0	0.166667	1	0	1	0	0	0.833333	0	0	0	0.833333	0.166667	0.166667	0	0	0	0	0	0	0.166667	1	0.833333	0	0.833333	0.166667	0	0	0	0.166667	0.166667	0	0	0	0.833333	0	0	0	0.833333	0	0	0	0.166667	0.253879	0	0	0	0	0	0	0	0	0	0.833333	0	0	0	0	0	0	0.833333	0	0	0	0	0
3.39E-08	8478.46	4357.45	2505.08	1554.7	1027.58	658.631	445.727	316.958	228.268	164.869	126.506	100.765	68.1279	50.0718	32.5639	32.1787	15.0954	20.0775	13.0715	9.54762	5.98653	8.64882	7.33333	8.67271	5.98214	4.66667	3.66667	0.833333	4.33333	1.58333	2.83333	1.83333	2.08333	1	2.83333	1.81548	1.16667	2.73214	0	1	0.172706	0.833333	1.58333	0.583333	0	1.00604	0.416667	0.583333	0.583333	0.833333	1.83333	0.583333	0.397165	1	0.833333	1.58333	1.41667	0	0.416667	1.16667	1	1	1.41667	1.16667	0.833333	0.583333	0.583333	0	1.83333	0	0.833333	0.172706	0.416667	0	1	0.416667	0.416667	1	0	0.583333	0.416667	1	1.58333	0	1.58333	0	0.416667	0	0.416667	0	0	1	0.583333	0.416667	0.583333	0	0	0.172706	0.416667	0	0	0	1	0.583333	0.416667	0	0	0	0	0	0.583333	0.583333	0	0	0.416667	0.583333	0	0.416667	0	0.583333	0.756039	0	0	0	0.416667	0	0	0	0	0	0	0	0.583333	0.416667	0.416667	0	0	0	0.416667	0	0	0	0	0	0	0	0	0	0	0	0.416667	0	0	0	0.416667	0.416667
3.55E-08	9984.64	5393.45	3074.96	2013.61	1343.28	900.037	635.568	451.743	343.866	263.234	175.809	142.806	113.161	84.7312	56.8179	52.1427	30.7581	39.6999	26.4842	14.5228	20.379	13.8022	12	11.8406	8.1099	4.23077	9.46154	5.46154	4.76923	1	8.07221	4.38462	5	2.38462	3.30769	3.03297	2.07692	0.340665	1.38462	1	1.2252	3.38462	1	1.38462	2.07692	4.60981	1.69231	0	2.07692	2.69231	0.923077	1.38462	0.692308	2.38462	2	0.91836	2	0	3.07692	1.38462	0.307692	0.307692	1.30769	0	0.615385	0	0	0.692308	0.923077	0	1.30769	0.532887	0.307692	0	0.307692	1	1	0.307692	0	0.692308	0.307692	1	1.69231	0	0.307692	2.07692	0.307692	0	0.307692	0	0.692308	0.307692	0	1	0.692308	0	0	0.532887	1	0.692308	0	0	0.307692	1.38462	0.307692	0	0	0	0	0	0	0	0	0	0.307692	0	0	1	0	0.692308	0.532887	0.692308	0.692308	0	0.307692	0.692308	0	0	0	0	0.692308	0.692308	0	0.307692	1	0	0	0.692308	0.307692	0	0	0	0	0	0.692308	0	0	0	0	0	0.307692	0	0	0	0.307692	0.307692
3.72E-08	11664.2	6371.2	3864.24	2493.8	1773.1	1226.28	861.871	617.103	441.815	358.232	254.052	238.938	162.823	143.411	89.7075	74.8805	51.587	51.2343	45.1179	26.4114	25.587	26.2935	22.587	21	25	17	21.2935	14.2935	4	7	7.41142	4	12	2	4	5	1	5	3	2	3	3	2	2	2	3	2	0	2	4	2	4	1	3	1	1.11792	2	3	2	2	4	1	1	0	0	2	1	1	2	2	1	3	0	0	1	0	0	2	0	0	1	1	1	0	2	0	2	1	0	1	0	0	0	0.293499	2	2	1	0	0	0.293499	1	0	0	0	0	0.293499	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	1	1	1	0	4	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0
3.89E-08	13171.1	7628.63	4614.47	3184.96	2282.84	1598.37	1167.08	841.992	627.786	482.968	389.411	282.579	228.01	177.288	135.538	99.5118	83.7278	77.9946	61.2566	57.7396	49.9533	38.5558	36.6046	28.5395	25.0693	21.5838	20.172	16.5019	11.1838	11.5333	19.7848	12.4342	9.05045	8.83421	7.65045	7.08467	5.8	6.06667	4.6	4.78378	4.58378	5.06667	3.6	3.36841	3.83508	3.33333	3	2.06667	3	1	5.25044	3	3	0.733333	2.6	3.53333	2.73333	2.06667	4.66667	3.30175	1	3.73333	0	3.56841	1.87017	1.8	1.26667	1.46667	0.733333	2	0.266667	1.73333	2.73333	2.73333	1.73333	1.26667	1	0.266667	1	3.93333	1.73333	3.03508	0.8	0.8	0.533333	0.266667	0.733333	1	0.733333	1.73333	2.46667	0.733333	0.533333	1.25143	1.78378	0.266667	1.06667	1.53333	0.266667	1.5181	1.26667	0	2.2	1.53333	0	0.518101	1.26667	2.46667	0.266667	1.73333	0.266667	0.835083	1.73333	1.56841	0.783776	2.26667	0.266667	0.266667	0.266667	0	0.8	0	0	0	0.733333	0.533333	0.533333	0	0.266667	0	1	1.30175	0	0.733333	0	0	0	0.733333	0.733333	0	1	0	1	0.266667	0	1	0	0.533333	0.266667	0	0	0	0.266667	0.533333	0.733333	0
4.07E-08	15243.8	8926.43	5601.03	3866.57	2706.88	1989.79	1473.13	1063.47	821.591	686.514	501.617	412.419	339.21	261.856	203.852	151.79	136.798	105.783	96.2833	81.3599	76.2533	54.3599	48.5144	46.0301	41.4299	28	38.6067	29.8377	24.5	14.0845	19	21.0844	17.0845	16.5	16.5	13	10	13	11	5.58442	12.5844	10	8	7.76115	5.6767	10.1688	4.5	7	4	3.5	7	7.5	5.5	2.5	5.5	8	2	3.5	4	4.1767	1.5	5	1.5	4.1767	0.353396	4	3.5	1.5	1.5	2	0.5	1.5	1.5	2	2	2	1	1	2	0.5	1.5	1.6767	1.5	3	1	0.5	0.5	1	0.584425	1	1.5	0.5	1	1.5	2.5	0.5	2.5	3.5	1	0.5	1.5	0.5	1.5	2	1.5	0	1	1.5	1	1	1	1.1767	0.5	2.1767	1.5	1.5	1.5	0.5	0.5	0.5	2.5	1	0	0.084426	0.5	1	2	1	0.5	0	1	0.176698	0	1.5	0.5	0	0	0	0	0	0.5	0	1	1	1.5	1	0.5	1	0.5	0	1.5	0	1.5	1	0.5	0.584425
4.27E-08	17369.4	10512	6887.04	4822.32	3446	2544.73	1820.21	1389.05	1112.41	911.935	726.525	574.349	458.526	375.059	281.68	253.614	197.735	172.217	129.809	121.081	107.326	77.7177	94.5936	65.3718	56.8002	55.1414	48.1255	49.135	33.3414	33.3651	43.4222	33.1813	25.3509	24.7939	27.8303	17.6465	14.6	17	22.2444	8.21762	11.8399	15.4667	8.28886	10.7428	9.6	11.8857	12.0667	12.4667	11.0667	13.2222	10.6081	8.53333	3.95553	5.86667	7.75553	7.53333	2.86667	4.6	4.4	7.73333	6.33333	4.4	4.15553	5	6.06667	3.13333	1.53333	3	4.73333	2	3.46667	2	2.73333	2.86667	1.26667	2.86667	1.86667	3.6	3	2.6	4.6	2.28886	1.73333	3.86667	1.73333	0.866667	1.86667	1	3.47618	2.73333	3.73333	3.6	0.866667	2.13333	3.60811	0	1.86667	3.13333	3.02219	0.866667	1	3.6	1.26667	2.73333	2.42219	0	0.866667	0.266667	1	1	1.86667	2.73333	0	2.13333	0.874779	1.73333	1.13333	0	1.73333	1.86667	3.73333	1.13333	1.73333	0.742842	1	0	1.13333	0.266667	0.866667	0.866667	2.73333	0.866667	0.866667	1.26667	1	0.866667	0.866667	0.866667	0.866667	0	0.866667	0.288863	0.133333	0.133333	0.4	0.133333	0.133333	0.866667	0	0.866667	0.4	0	1.13333	0	0.133333	0.876175
